id,conversation_id,parent_claim,child_claim,dependency_type
8137,401,Claim_511,Claim_8690,contradicts
8138,598,Claim_580,Claim_8221,supports
8139,325,Claim_2678,Claim_7649,requires
8140,105,Claim_1586,Claim_9985,requires
8141,771,Claim_421,Claim_7547,requires
8142,662,Claim_2649,Claim_5954,supports
8143,298,Claim_1513,Claim_7202,extends
8144,329,Claim_4559,Claim_7129,requires
8145,384,Claim_4243,Claim_9853,extends
8146,205,Claim_2001,Claim_7776,requires
8147,95,Claim_3669,Claim_8546,contradicts
8148,197,Claim_4160,Claim_7221,contradicts
8149,23,Claim_4287,Claim_7213,requires
8150,476,Claim_1210,Claim_8841,requires
8151,158,Claim_4188,Claim_5199,extends
8152,510,Claim_3745,Claim_5603,contradicts
8153,1,Claim_200,Claim_7335,requires
8154,946,Claim_2102,Claim_5431,requires
8155,616,Claim_4439,Claim_5821,requires
8156,242,Claim_3540,Claim_5901,contradicts
8157,461,Claim_2815,Claim_6220,contradicts
8158,908,Claim_2978,Claim_6322,supports
8159,400,Claim_2396,Claim_6351,supports
8160,710,Claim_765,Claim_5909,supports
8161,538,Claim_1384,Claim_9951,contradicts
8162,259,Claim_4604,Claim_7611,extends
8163,86,Claim_670,Claim_6124,supports
8164,986,Claim_2988,Claim_9724,contradicts
8165,806,Claim_3463,Claim_7016,extends
8166,254,Claim_4605,Claim_5879,requires
8167,992,Claim_4664,Claim_9385,contradicts
8168,152,Claim_3587,Claim_8442,supports
8169,104,Claim_3826,Claim_8828,supports
8170,909,Claim_3076,Claim_5425,contradicts
8171,960,Claim_1876,Claim_6611,requires
8172,63,Claim_1012,Claim_9911,extends
8173,389,Claim_1863,Claim_9942,requires
8174,753,Claim_2779,Claim_5515,contradicts
8175,656,Claim_1775,Claim_8343,contradicts
8176,441,Claim_1507,Claim_9657,requires
8177,731,Claim_4686,Claim_5456,contradicts
8178,320,Claim_2791,Claim_6476,supports
8179,604,Claim_330,Claim_9774,extends
8180,406,Claim_3885,Claim_6019,extends
8181,988,Claim_2614,Claim_9400,contradicts
8182,12,Claim_2418,Claim_9050,requires
8183,830,Claim_478,Claim_9156,extends
8184,831,Claim_222,Claim_8587,extends
8185,338,Claim_2287,Claim_8444,supports
8186,16,Claim_3997,Claim_9762,requires
8187,723,Claim_2083,Claim_5487,requires
8188,808,Claim_3581,Claim_9228,contradicts
8189,777,Claim_3130,Claim_7210,contradicts
8190,857,Claim_4869,Claim_6246,contradicts
8191,814,Claim_2784,Claim_9724,extends
8192,253,Claim_2076,Claim_9362,requires
8193,582,Claim_2615,Claim_7526,requires
8194,560,Claim_495,Claim_5042,extends
8195,182,Claim_122,Claim_8632,requires
8196,282,Claim_3196,Claim_7975,extends
8197,71,Claim_4078,Claim_8063,contradicts
8198,580,Claim_3432,Claim_6091,requires
8199,271,Claim_1046,Claim_6771,extends
8200,308,Claim_1001,Claim_6253,extends
8201,295,Claim_1952,Claim_8856,supports
8202,247,Claim_3779,Claim_7791,extends
8203,402,Claim_3415,Claim_9200,contradicts
8204,490,Claim_2919,Claim_6869,supports
8205,392,Claim_4988,Claim_5850,extends
8206,637,Claim_2154,Claim_8112,extends
8207,241,Claim_1045,Claim_8968,requires
8208,407,Claim_723,Claim_8083,extends
8209,638,Claim_4112,Claim_7303,supports
8210,806,Claim_987,Claim_8757,extends
8211,792,Claim_1219,Claim_7771,supports
8212,179,Claim_2663,Claim_8940,contradicts
8213,531,Claim_969,Claim_7862,extends
8214,184,Claim_2521,Claim_8547,supports
8215,653,Claim_3089,Claim_6859,supports
8216,641,Claim_4296,Claim_5047,contradicts
8217,360,Claim_2227,Claim_6409,supports
8218,793,Claim_3208,Claim_5019,extends
8219,625,Claim_3235,Claim_5436,supports
8220,723,Claim_3978,Claim_9487,contradicts
8221,591,Claim_1758,Claim_7775,supports
8222,411,Claim_803,Claim_8991,requires
8223,186,Claim_1679,Claim_9186,extends
8224,33,Claim_3736,Claim_7879,supports
8225,116,Claim_1964,Claim_7458,requires
8226,348,Claim_3693,Claim_9843,requires
8227,724,Claim_4563,Claim_5922,supports
8228,250,Claim_1527,Claim_5497,extends
8229,168,Claim_2123,Claim_5025,supports
8230,499,Claim_1822,Claim_6313,supports
8231,327,Claim_2640,Claim_7526,extends
8232,962,Claim_529,Claim_6169,contradicts
8233,650,Claim_3344,Claim_9002,contradicts
8234,10,Claim_35,Claim_7365,supports
8235,308,Claim_2000,Claim_8675,supports
8236,889,Claim_2333,Claim_5574,supports
8237,598,Claim_3068,Claim_9332,requires
8238,736,Claim_1837,Claim_8436,supports
8239,899,Claim_3377,Claim_6902,contradicts
8240,41,Claim_3041,Claim_5652,extends
8241,38,Claim_379,Claim_7863,requires
8242,191,Claim_1909,Claim_9632,contradicts
8243,211,Claim_1534,Claim_8705,supports
8244,520,Claim_1397,Claim_6858,extends
8245,839,Claim_1011,Claim_8351,requires
8246,122,Claim_3430,Claim_6123,requires
8247,1000,Claim_4510,Claim_5537,requires
8248,794,Claim_2731,Claim_7522,supports
8249,295,Claim_2415,Claim_6060,extends
8250,225,Claim_2819,Claim_6275,supports
8251,323,Claim_3322,Claim_5401,extends
8252,223,Claim_1377,Claim_7466,requires
8253,314,Claim_3248,Claim_9317,requires
8254,994,Claim_4651,Claim_6087,requires
8255,88,Claim_4513,Claim_7869,contradicts
8256,755,Claim_585,Claim_6884,requires
8257,56,Claim_1710,Claim_7880,requires
8258,910,Claim_4911,Claim_8745,supports
8259,573,Claim_4049,Claim_9147,contradicts
8260,103,Claim_3752,Claim_9195,requires
8261,916,Claim_3861,Claim_6834,extends
8262,446,Claim_4884,Claim_6804,contradicts
8263,756,Claim_4874,Claim_9804,contradicts
8264,830,Claim_4029,Claim_6517,supports
8265,135,Claim_421,Claim_6688,contradicts
8266,168,Claim_994,Claim_5507,contradicts
8267,554,Claim_789,Claim_5972,contradicts
8268,955,Claim_3420,Claim_9333,supports
8269,249,Claim_4374,Claim_9813,extends
8270,250,Claim_602,Claim_6734,requires
8271,204,Claim_2368,Claim_9709,extends
8272,221,Claim_2651,Claim_6101,contradicts
8273,622,Claim_1613,Claim_8995,supports
8274,46,Claim_2284,Claim_5815,requires
8275,408,Claim_1528,Claim_9554,contradicts
8276,858,Claim_862,Claim_5053,extends
8277,666,Claim_56,Claim_5579,requires
8278,281,Claim_343,Claim_7190,supports
8279,234,Claim_3836,Claim_8279,extends
8280,119,Claim_906,Claim_9328,supports
8281,448,Claim_304,Claim_7266,extends
8282,863,Claim_4127,Claim_9818,supports
8283,111,Claim_2491,Claim_9199,extends
8284,72,Claim_4985,Claim_9723,supports
8285,174,Claim_1,Claim_8079,extends
8286,833,Claim_2079,Claim_7354,supports
8287,541,Claim_2587,Claim_5172,supports
8288,685,Claim_3414,Claim_8438,contradicts
8289,686,Claim_648,Claim_7785,supports
8290,620,Claim_3015,Claim_9051,contradicts
8291,396,Claim_4317,Claim_5711,supports
8292,663,Claim_1874,Claim_7071,extends
8293,79,Claim_2771,Claim_6827,extends
8294,616,Claim_1821,Claim_5769,contradicts
8295,599,Claim_1904,Claim_9953,extends
8296,917,Claim_4238,Claim_6268,extends
8297,213,Claim_3007,Claim_9995,requires
8298,249,Claim_2272,Claim_8919,extends
8299,792,Claim_3516,Claim_6363,contradicts
8300,858,Claim_3643,Claim_5854,extends
8301,586,Claim_775,Claim_8446,contradicts
8302,914,Claim_1364,Claim_8636,requires
8303,878,Claim_1632,Claim_5045,requires
8304,719,Claim_1108,Claim_7065,supports
8305,240,Claim_3245,Claim_7350,supports
8306,13,Claim_1353,Claim_7909,contradicts
8307,10,Claim_3535,Claim_7205,requires
8308,686,Claim_3714,Claim_8461,contradicts
8309,969,Claim_530,Claim_9031,extends
8310,496,Claim_4090,Claim_7568,extends
8311,161,Claim_4736,Claim_5926,extends
8312,209,Claim_3142,Claim_7659,contradicts
8313,446,Claim_2398,Claim_7118,supports
8314,267,Claim_4806,Claim_6607,supports
8315,32,Claim_593,Claim_8016,supports
8316,224,Claim_4590,Claim_6495,contradicts
8317,972,Claim_103,Claim_6950,supports
8318,599,Claim_1345,Claim_6132,extends
8319,801,Claim_2535,Claim_6650,requires
8320,279,Claim_2463,Claim_8027,requires
8321,435,Claim_1642,Claim_5192,supports
8322,388,Claim_3494,Claim_9677,contradicts
8323,563,Claim_435,Claim_7351,contradicts
8324,20,Claim_3206,Claim_8331,contradicts
8325,319,Claim_3343,Claim_8022,supports
8326,340,Claim_3794,Claim_5771,requires
8327,679,Claim_4732,Claim_6247,extends
8328,52,Claim_104,Claim_6124,extends
8329,963,Claim_2276,Claim_9736,extends
8330,934,Claim_4394,Claim_7186,contradicts
8331,340,Claim_2687,Claim_5339,requires
8332,318,Claim_1405,Claim_9220,extends
8333,893,Claim_4464,Claim_5166,extends
8334,729,Claim_3997,Claim_9756,contradicts
8335,275,Claim_247,Claim_5429,supports
8336,67,Claim_31,Claim_7695,requires
8337,544,Claim_4728,Claim_8963,requires
8338,612,Claim_413,Claim_6837,requires
8339,851,Claim_2109,Claim_9991,requires
8340,312,Claim_2470,Claim_6101,extends
8341,856,Claim_943,Claim_8300,requires
8342,851,Claim_4288,Claim_9972,extends
8343,712,Claim_4097,Claim_8543,requires
8344,598,Claim_3718,Claim_9758,extends
8345,862,Claim_2404,Claim_9097,contradicts
8346,635,Claim_3543,Claim_6538,contradicts
8347,486,Claim_1026,Claim_6054,extends
8348,743,Claim_696,Claim_7588,extends
8349,793,Claim_3299,Claim_5274,contradicts
8350,705,Claim_3750,Claim_9863,contradicts
8351,561,Claim_564,Claim_7565,requires
8352,327,Claim_4343,Claim_5980,supports
8353,37,Claim_634,Claim_8023,contradicts
8354,316,Claim_3764,Claim_7948,supports
8355,184,Claim_2140,Claim_8042,requires
8356,241,Claim_3906,Claim_9671,contradicts
8357,524,Claim_311,Claim_5468,extends
8358,822,Claim_34,Claim_6825,extends
8359,876,Claim_4248,Claim_9049,supports
8360,453,Claim_4280,Claim_9735,requires
8361,732,Claim_556,Claim_8922,extends
8362,817,Claim_1229,Claim_6091,contradicts
8363,682,Claim_476,Claim_9901,supports
8364,806,Claim_3018,Claim_7956,requires
8365,235,Claim_1301,Claim_6457,extends
8366,189,Claim_1987,Claim_6106,requires
8367,906,Claim_303,Claim_5739,requires
8368,924,Claim_2941,Claim_7345,extends
8369,403,Claim_4349,Claim_9265,extends
8370,172,Claim_495,Claim_9707,supports
8371,140,Claim_2233,Claim_6222,extends
8372,319,Claim_4525,Claim_6544,supports
8373,737,Claim_3426,Claim_5645,contradicts
8374,789,Claim_2719,Claim_8322,requires
8375,148,Claim_3592,Claim_9187,contradicts
8376,492,Claim_1613,Claim_5190,extends
8377,725,Claim_1721,Claim_9849,contradicts
8378,571,Claim_2387,Claim_8933,requires
8379,82,Claim_2201,Claim_8228,requires
8380,240,Claim_1687,Claim_9826,supports
8381,638,Claim_1261,Claim_6001,extends
8382,766,Claim_3625,Claim_5326,supports
8383,535,Claim_1740,Claim_6281,requires
8384,269,Claim_92,Claim_6587,supports
8385,448,Claim_4836,Claim_7368,requires
8386,818,Claim_2197,Claim_6981,contradicts
8387,88,Claim_4409,Claim_9348,supports
8388,983,Claim_2953,Claim_8660,requires
8389,853,Claim_3041,Claim_5681,contradicts
8390,925,Claim_499,Claim_6166,supports
8391,524,Claim_3288,Claim_7136,contradicts
8392,623,Claim_4589,Claim_6138,supports
8393,589,Claim_2481,Claim_5959,contradicts
8394,87,Claim_3894,Claim_8345,extends
8395,524,Claim_3347,Claim_5725,supports
8396,562,Claim_2868,Claim_7467,supports
8397,646,Claim_1827,Claim_5505,extends
8398,147,Claim_2939,Claim_6819,contradicts
8399,331,Claim_2704,Claim_9834,contradicts
8400,201,Claim_4895,Claim_8679,extends
8401,12,Claim_2659,Claim_8391,supports
8402,4,Claim_3422,Claim_7408,extends
8403,3,Claim_4967,Claim_6422,extends
8404,869,Claim_2969,Claim_9652,requires
8405,829,Claim_2022,Claim_8397,requires
8406,822,Claim_388,Claim_8652,supports
8407,44,Claim_3188,Claim_5181,supports
8408,762,Claim_700,Claim_6906,supports
8409,230,Claim_1113,Claim_6329,extends
8410,683,Claim_1307,Claim_7047,contradicts
8411,727,Claim_2497,Claim_6834,extends
8412,705,Claim_4047,Claim_7126,contradicts
8413,213,Claim_3521,Claim_7745,requires
8414,39,Claim_1127,Claim_8197,requires
8415,722,Claim_2555,Claim_5818,extends
8416,83,Claim_3240,Claim_6807,extends
8417,257,Claim_2575,Claim_9783,requires
8418,942,Claim_1529,Claim_6374,extends
8419,935,Claim_3996,Claim_6173,contradicts
8420,707,Claim_4403,Claim_7152,extends
8421,586,Claim_3504,Claim_5405,requires
8422,715,Claim_445,Claim_8758,extends
8423,595,Claim_650,Claim_5034,contradicts
8424,975,Claim_784,Claim_7894,supports
8425,760,Claim_3767,Claim_5572,supports
8426,960,Claim_4349,Claim_5635,requires
8427,776,Claim_3035,Claim_6639,contradicts
8428,589,Claim_4365,Claim_7967,supports
8429,793,Claim_2992,Claim_6648,extends
8430,64,Claim_1398,Claim_9575,extends
8431,670,Claim_3049,Claim_6947,contradicts
8432,155,Claim_2254,Claim_9945,contradicts
8433,10,Claim_656,Claim_7616,extends
8434,734,Claim_4362,Claim_5120,supports
8435,745,Claim_3415,Claim_7155,requires
8436,126,Claim_2570,Claim_8661,requires
8437,814,Claim_4826,Claim_9768,extends
8438,927,Claim_1516,Claim_7197,requires
8439,726,Claim_3279,Claim_7179,extends
8440,973,Claim_4287,Claim_9828,requires
8441,206,Claim_4327,Claim_9609,requires
8442,522,Claim_89,Claim_5847,extends
8443,728,Claim_3452,Claim_8090,extends
8444,852,Claim_444,Claim_5278,contradicts
8445,319,Claim_3655,Claim_8300,contradicts
8446,992,Claim_1383,Claim_7359,contradicts
8447,315,Claim_1163,Claim_9607,extends
8448,861,Claim_4425,Claim_5741,extends
8449,159,Claim_2764,Claim_7978,supports
8450,842,Claim_1297,Claim_8076,requires
8451,810,Claim_4867,Claim_5538,requires
8452,664,Claim_4397,Claim_6491,requires
8453,161,Claim_4962,Claim_8757,extends
8454,116,Claim_1960,Claim_8554,supports
8455,571,Claim_3229,Claim_8507,supports
8456,173,Claim_1058,Claim_9802,requires
8457,235,Claim_608,Claim_8363,contradicts
8458,866,Claim_394,Claim_5960,extends
8459,282,Claim_489,Claim_7424,supports
8460,768,Claim_1712,Claim_7557,supports
8461,909,Claim_3933,Claim_8422,supports
8462,681,Claim_3999,Claim_5936,extends
8463,940,Claim_4096,Claim_8911,requires
8464,864,Claim_1775,Claim_9258,requires
8465,305,Claim_181,Claim_7145,requires
8466,842,Claim_251,Claim_7226,extends
8467,45,Claim_4454,Claim_8472,requires
8468,739,Claim_2434,Claim_9044,requires
8469,194,Claim_2981,Claim_9863,contradicts
8470,256,Claim_113,Claim_5623,extends
8471,133,Claim_3176,Claim_9952,contradicts
8472,121,Claim_2658,Claim_6999,contradicts
8473,258,Claim_1624,Claim_5998,requires
8474,830,Claim_105,Claim_7841,supports
8475,636,Claim_4503,Claim_6329,extends
8476,67,Claim_3332,Claim_6137,contradicts
8477,931,Claim_1819,Claim_6422,extends
8478,282,Claim_72,Claim_9265,contradicts
8479,650,Claim_135,Claim_9080,contradicts
8480,588,Claim_1631,Claim_9349,extends
8481,272,Claim_656,Claim_8335,extends
8482,902,Claim_1987,Claim_6193,contradicts
8483,663,Claim_1089,Claim_9177,requires
8484,283,Claim_2526,Claim_5211,extends
8485,584,Claim_921,Claim_6612,extends
8486,140,Claim_1244,Claim_8921,requires
8487,878,Claim_168,Claim_6696,extends
8488,815,Claim_1009,Claim_9610,supports
8489,949,Claim_3365,Claim_7678,supports
8490,398,Claim_2114,Claim_6748,contradicts
8491,809,Claim_2718,Claim_5517,extends
8492,629,Claim_4767,Claim_9154,requires
8493,414,Claim_1934,Claim_5922,supports
8494,331,Claim_4166,Claim_7005,supports
8495,629,Claim_3699,Claim_8201,supports
8496,805,Claim_2427,Claim_8078,extends
8497,857,Claim_2589,Claim_5190,requires
8498,486,Claim_1906,Claim_5896,contradicts
8499,910,Claim_1933,Claim_8833,requires
8500,371,Claim_1966,Claim_6787,contradicts
8501,610,Claim_2112,Claim_5365,contradicts
8502,938,Claim_1999,Claim_6584,extends
8503,661,Claim_2178,Claim_7030,extends
8504,872,Claim_2683,Claim_5157,requires
8505,590,Claim_4311,Claim_7378,contradicts
8506,250,Claim_1787,Claim_9240,supports
8507,165,Claim_2654,Claim_7178,requires
8508,766,Claim_733,Claim_6443,requires
8509,999,Claim_4454,Claim_5040,requires
8510,387,Claim_2058,Claim_7534,contradicts
8511,658,Claim_3332,Claim_8956,requires
8512,528,Claim_4896,Claim_6399,requires
8513,767,Claim_4099,Claim_7923,contradicts
8514,113,Claim_1208,Claim_8935,supports
8515,758,Claim_781,Claim_5846,extends
8516,432,Claim_459,Claim_8240,extends
8517,819,Claim_4070,Claim_5099,contradicts
8518,345,Claim_2522,Claim_7927,requires
8519,728,Claim_2760,Claim_5852,contradicts
8520,280,Claim_732,Claim_7280,extends
8521,944,Claim_1808,Claim_9409,requires
8522,78,Claim_2507,Claim_7581,supports
8523,623,Claim_2498,Claim_6024,extends
8524,654,Claim_4547,Claim_6394,extends
8525,820,Claim_2908,Claim_9217,supports
8526,274,Claim_277,Claim_5695,supports
8527,999,Claim_894,Claim_5995,supports
8528,353,Claim_285,Claim_7480,contradicts
8529,751,Claim_1399,Claim_9447,supports
8530,430,Claim_2499,Claim_7599,supports
8531,665,Claim_4324,Claim_5894,supports
8532,649,Claim_3252,Claim_6856,contradicts
8533,366,Claim_828,Claim_9743,requires
8534,801,Claim_1174,Claim_8268,extends
8535,299,Claim_2235,Claim_7927,contradicts
8536,427,Claim_3048,Claim_9520,extends
8537,298,Claim_4048,Claim_8422,extends
8538,707,Claim_2591,Claim_9379,contradicts
8539,366,Claim_4827,Claim_9087,extends
8540,153,Claim_393,Claim_8036,supports
8541,124,Claim_704,Claim_8142,supports
8542,23,Claim_1147,Claim_8506,contradicts
8543,691,Claim_4792,Claim_8575,requires
8544,470,Claim_4049,Claim_8548,supports
8545,599,Claim_1449,Claim_5391,extends
8546,593,Claim_3818,Claim_8292,extends
8547,451,Claim_3657,Claim_7797,contradicts
8548,853,Claim_2960,Claim_8628,contradicts
8549,741,Claim_1903,Claim_5850,extends
8550,872,Claim_3138,Claim_8130,requires
8551,901,Claim_755,Claim_5751,requires
8552,169,Claim_2935,Claim_6662,contradicts
8553,184,Claim_1108,Claim_9971,extends
8554,996,Claim_4578,Claim_8259,extends
8555,884,Claim_4706,Claim_5667,requires
8556,653,Claim_4792,Claim_6647,requires
8557,349,Claim_4968,Claim_7046,requires
8558,650,Claim_1075,Claim_8918,contradicts
8559,989,Claim_810,Claim_6775,supports
8560,799,Claim_2680,Claim_9261,requires
8561,147,Claim_191,Claim_8865,supports
8562,999,Claim_1684,Claim_9296,contradicts
8563,488,Claim_3817,Claim_9538,contradicts
8564,307,Claim_425,Claim_8638,contradicts
8565,931,Claim_2832,Claim_7017,extends
8566,281,Claim_695,Claim_5846,extends
8567,973,Claim_1789,Claim_8343,contradicts
8568,843,Claim_3331,Claim_6484,contradicts
8569,51,Claim_3075,Claim_9698,requires
8570,468,Claim_1276,Claim_5051,requires
8571,979,Claim_2177,Claim_8774,contradicts
8572,6,Claim_2790,Claim_8036,supports
8573,230,Claim_3898,Claim_7586,supports
8574,128,Claim_3354,Claim_5001,contradicts
8575,374,Claim_4009,Claim_5356,contradicts
8576,872,Claim_3936,Claim_9165,requires
8577,685,Claim_517,Claim_6087,extends
8578,492,Claim_1445,Claim_9554,requires
8579,725,Claim_1944,Claim_7963,requires
8580,411,Claim_4249,Claim_7931,requires
8581,260,Claim_1242,Claim_8386,contradicts
8582,218,Claim_4749,Claim_9843,supports
8583,635,Claim_2562,Claim_7326,requires
8584,84,Claim_4069,Claim_8593,contradicts
8585,901,Claim_789,Claim_8463,requires
8586,500,Claim_2317,Claim_7276,requires
8587,122,Claim_2755,Claim_5845,requires
8588,15,Claim_143,Claim_9560,supports
8589,261,Claim_2328,Claim_6669,contradicts
8590,755,Claim_4389,Claim_6869,contradicts
8591,738,Claim_869,Claim_5016,supports
8592,427,Claim_3860,Claim_5274,requires
8593,643,Claim_3537,Claim_5201,extends
8594,925,Claim_2174,Claim_8001,extends
8595,20,Claim_259,Claim_8753,extends
8596,288,Claim_719,Claim_7947,extends
8597,492,Claim_2264,Claim_6261,supports
8598,145,Claim_4403,Claim_5995,extends
8599,206,Claim_485,Claim_9990,contradicts
8600,247,Claim_4307,Claim_5449,supports
8601,773,Claim_4495,Claim_5450,requires
8602,896,Claim_2882,Claim_6548,requires
8603,997,Claim_2436,Claim_5876,extends
8604,743,Claim_3423,Claim_5146,supports
8605,951,Claim_1323,Claim_8471,requires
8606,273,Claim_2806,Claim_9203,requires
8607,76,Claim_4278,Claim_9668,contradicts
8608,134,Claim_242,Claim_8138,extends
8609,885,Claim_2412,Claim_9392,requires
8610,515,Claim_1064,Claim_5254,extends
8611,769,Claim_4598,Claim_6174,contradicts
8612,1000,Claim_1598,Claim_8519,contradicts
8613,815,Claim_2605,Claim_6224,extends
8614,23,Claim_2570,Claim_6552,contradicts
8615,867,Claim_4291,Claim_5510,extends
8616,9,Claim_1426,Claim_7891,supports
8617,353,Claim_3818,Claim_5947,requires
8618,849,Claim_515,Claim_9935,contradicts
8619,732,Claim_2439,Claim_8360,requires
8620,156,Claim_1554,Claim_9895,supports
8621,780,Claim_2366,Claim_7490,supports
8622,560,Claim_3008,Claim_5306,requires
8623,72,Claim_635,Claim_6700,extends
8624,860,Claim_2825,Claim_5547,contradicts
8625,447,Claim_2022,Claim_7957,contradicts
8626,473,Claim_3275,Claim_8012,contradicts
8627,550,Claim_4542,Claim_7645,contradicts
8628,790,Claim_3753,Claim_8352,extends
8629,2,Claim_3487,Claim_9648,extends
8630,724,Claim_2325,Claim_9181,requires
