sample_id,hidden_dim,hidden_mean,hidden_std,hidden_norm,final_token_entropy,max_logit,logit_margin,attention_dispersion,retrieval_confidence,semantic_consistency,target_semantic_entropy,hallucination_label
9368,64,0.709042,0.914042,33.404476,0.834359,25.190467,2.253051,0.297921,0.990381,0.092581,0.456186,0
9369,64,-0.456118,0.23231,50.336293,2.234847,4.3325,14.103127,0.54595,0.050716,0.64803,0.518511,0
9370,64,-0.605969,1.467493,15.634203,2.731639,0.44031,6.471805,0.396105,0.177353,0.790842,0.447502,0
9371,64,0.726921,0.450155,17.197934,4.352279,27.028887,8.51644,0.680918,0.396795,0.865738,0.425226,0
9372,64,0.921339,1.047548,30.092434,3.834019,4.577108,1.102081,0.617641,0.614592,0.953325,0.384476,0
9373,64,-0.972036,0.389522,53.527356,2.976812,16.453892,8.916149,0.543764,0.852181,0.363066,0.48006,0
9374,64,-0.732938,1.098415,31.109882,4.284359,3.366582,2.740691,0.886458,0.770964,0.579311,0.579199,1
9375,64,-0.372478,1.202593,39.377345,0.424579,2.617822,11.917979,0.839909,0.526655,0.902273,0.297202,0
9376,64,0.605499,0.331608,42.797005,0.895642,5.203067,1.677653,0.00979,0.468793,0.032139,0.622696,1
9377,64,-0.75713,1.335026,46.512853,3.747895,10.3282,10.597021,0.05665,0.999655,0.674798,0.384065,0
9378,64,0.511554,1.16923,53.067399,1.034099,27.1167,0.729349,0.961789,0.747797,0.50944,0.543859,0
9379,64,-0.236758,1.400972,11.595243,2.395627,21.533311,2.684653,0.990166,0.544763,0.213872,0.733365,1
9380,64,0.945866,0.817729,46.715855,1.478621,2.326866,2.54511,0.461372,0.452613,0.072761,0.710413,1
9381,64,0.244954,0.143654,22.797175,2.331009,5.482304,3.236257,0.60407,0.378244,0.360622,0.632682,1
9382,64,0.402588,0.62252,45.403193,4.745202,5.995009,2.922206,0.802611,0.334462,0.253881,0.720428,1
9383,64,-0.070145,1.156228,20.317651,0.3311,17.973102,5.413038,0.710174,0.099496,0.954476,0.404293,0
9384,64,0.498135,0.971267,47.650475,1.907606,3.396633,12.529253,0.370473,0.796551,0.316009,0.385629,0
9385,64,-0.848735,1.479053,22.794078,3.650497,4.916568,13.155515,0.460116,0.414326,0.593894,0.481331,0
9386,64,0.183585,0.64128,19.100439,4.051058,14.824958,11.22573,0.558206,0.29267,0.631189,0.464216,0
9387,64,0.552242,0.9699,15.841468,1.332086,11.841631,13.359394,0.993031,0.460184,0.471054,0.557148,1
9388,64,0.396842,0.060098,31.243429,2.623869,3.602066,8.690539,0.207526,0.789321,0.807874,0.196889,0
9389,64,-0.713764,0.656973,22.024005,0.470927,3.507805,9.594857,0.323858,0.527229,0.086929,0.520501,0
9390,64,-0.706108,1.248605,7.825169,4.768471,29.121277,8.083444,0.671953,0.538726,0.796031,0.452059,0
9391,64,-0.117838,0.829361,5.215764,4.948286,11.052551,14.039994,0.684635,0.777539,0.800543,0.477235,0
9392,64,-0.525025,0.585668,54.080713,1.310251,7.739503,6.14427,0.498403,0.941329,0.70981,0.297499,0
9393,64,0.200939,0.23045,56.654304,1.459059,18.611994,10.827237,0.008991,0.492743,0.141907,0.498037,0
9394,64,-0.277672,0.290132,11.601679,3.14063,6.746895,10.242257,0.186717,0.773201,0.578615,0.322166,0
9395,64,0.417762,0.875521,21.344966,2.142321,7.055349,3.215365,0.087711,0.402647,0.012917,0.59549,1
9396,64,-0.688039,0.575064,59.65017,3.201927,22.696788,0.504555,0.517845,0.792949,0.712335,0.370616,0
9397,64,0.81153,0.203866,58.073568,1.609027,7.220852,11.435263,0.830121,0.812181,0.820906,0.246034,0
9398,64,-0.218422,0.422315,51.817884,3.152448,17.339732,1.700111,0.612637,0.428555,0.99523,0.365143,0
9399,64,0.397579,0.308676,14.92182,0.493622,6.655059,14.409784,0.122365,0.398366,0.193803,0.496065,0
9400,64,-0.969225,0.518186,37.090895,4.806707,20.874779,2.559442,0.78179,0.166377,0.52337,0.657451,1
9401,64,-0.092955,0.331617,5.509096,2.039596,17.581178,9.049647,0.854401,0.202278,0.803314,0.425621,0
9402,64,-0.908029,1.494937,14.931573,4.929707,26.929022,9.723273,0.983861,0.741114,0.478759,0.596949,1
9403,64,-0.176041,1.022467,22.315819,0.766121,26.221438,11.213532,0.479924,0.534436,0.102964,0.50124,0
9404,64,0.594739,0.593587,56.36721,0.109672,15.085002,1.948268,0.276964,0.729794,0.634323,0.397574,0
9405,64,0.374576,0.19718,9.53493,2.960871,20.389688,2.856941,0.465492,0.150469,0.420237,0.580149,1
9406,64,0.734918,1.482968,50.265181,1.826242,5.081664,5.104433,0.94483,0.639539,0.78811,0.476213,0
9407,64,0.929425,1.050261,28.95182,3.415358,29.654803,2.400756,0.263538,0.568058,0.890482,0.418678,0
9408,64,-0.334855,1.450926,34.808755,1.26704,0.598331,0.576228,0.764572,0.793791,0.766317,0.476559,0
9409,64,0.412301,0.601443,23.507577,2.533565,23.027378,5.123123,0.818271,0.686763,0.307138,0.629497,1
9410,64,-0.874719,0.780743,34.121382,0.71678,6.165265,6.542978,0.738101,0.704694,0.484706,0.407419,0
9411,64,0.3806,1.026268,6.91777,4.299672,12.369012,2.497698,0.495661,0.69003,0.106693,0.694262,1
9412,64,-0.022298,0.404819,11.958437,4.823349,1.668118,6.497869,0.704994,0.862873,0.118839,0.641692,1
9413,64,-0.113793,0.628523,19.664787,1.360732,3.54732,10.656127,0.970291,0.951154,0.070711,0.55056,1
9414,64,0.500122,1.085506,33.414558,1.389439,19.358826,5.619056,0.657905,0.977372,0.142995,0.624332,1
9415,64,0.960205,0.374588,10.69416,1.944978,10.24112,3.724472,0.365157,0.707849,0.732691,0.359642,0
9416,64,-0.659343,0.891953,59.420467,0.808513,8.298811,11.067053,0.452159,0.685082,0.759077,0.317217,0
9417,64,-0.784862,0.198173,55.237677,2.747239,22.462087,10.666721,0.817584,0.291815,0.173877,0.676349,1
9418,64,0.782356,1.25203,22.857419,2.267724,20.922691,2.954703,0.618299,0.866798,0.763661,0.367986,0
9419,64,-0.417956,0.400427,17.449856,3.364067,16.709686,0.420187,0.440522,0.368513,0.800219,0.470068,0
9420,64,-0.925294,0.981605,50.417239,1.4953,3.605358,11.366149,0.164209,0.457689,0.191276,0.560174,1
9421,64,0.132612,1.009618,49.490832,0.160932,3.536037,4.350013,0.236583,0.090388,0.567503,0.495397,0
9422,64,0.276467,1.200564,40.081722,4.772909,5.972089,1.578887,0.185193,0.400636,0.287713,0.744281,1
9423,64,-0.32606,0.919572,22.231773,4.461592,0.095817,14.000571,0.301226,0.348619,0.147473,0.720339,1
9424,64,-0.358034,0.834178,30.975162,3.033566,5.157846,3.136336,0.778182,0.184124,0.272876,0.773174,1
9425,64,-0.722796,0.865291,16.861312,2.082057,26.939927,0.383051,0.999842,0.577046,0.924875,0.389544,0
9426,64,-0.322721,0.745675,5.10872,2.636932,20.109519,13.664617,0.263147,0.412041,0.326871,0.454681,0
9427,64,-0.72352,0.628027,16.502883,2.727868,7.778896,2.375295,0.273914,0.807752,0.793972,0.350217,0
9428,64,-0.547057,0.370623,17.077216,1.860288,12.217294,8.525216,0.6749,0.281021,0.673727,0.482839,0
9429,64,-0.152108,0.862169,47.256585,0.619664,8.287094,0.114371,0.671433,0.325124,0.315443,0.556711,1
9430,64,-0.987475,0.182689,54.645303,3.102875,21.149593,3.073974,0.064378,0.639887,0.589579,0.363075,0
9431,64,-0.783453,1.186853,40.637173,2.73171,22.420643,10.060323,0.603187,0.956919,0.717955,0.306122,0
9432,64,-0.348888,1.010593,38.765774,3.610479,18.128369,1.120885,0.311947,0.373044,0.320711,0.705548,1
9433,64,-0.882558,1.217422,53.192966,1.257237,17.271693,8.924438,0.741148,0.881424,0.15856,0.511603,0
9434,64,-0.203274,0.995915,12.079576,1.855674,23.892374,4.690791,0.32877,0.758351,0.35127,0.5118,0
9435,64,0.982113,0.220249,50.07959,4.191373,9.611601,4.237404,0.088624,0.607316,0.369417,0.585633,1
9436,64,0.277914,0.928589,18.168126,4.982551,14.394476,2.560944,0.865659,0.044689,0.168735,0.850249,1
9437,64,0.814634,0.578627,27.751749,1.211941,1.777408,13.697697,0.230057,0.848688,0.947123,0.166585,0
9438,64,0.635664,1.328873,9.205465,4.258354,14.431337,8.25168,0.617225,0.012168,0.69796,0.65237,1
9439,64,0.545777,0.15854,35.809206,3.888413,18.949238,12.152613,0.052158,0.446093,0.961136,0.289064,0
9440,64,-0.958001,0.07292,12.23145,1.40425,12.803487,11.746354,0.700788,0.92094,0.245352,0.388971,0
9441,64,-0.639077,0.153634,59.914798,1.393527,13.091008,11.719783,0.010488,0.595533,0.658362,0.213921,0
9442,64,0.333179,0.198963,17.134663,1.586565,21.824651,11.014735,0.539892,0.114265,0.439563,0.554142,1
9443,64,-0.756565,0.650766,15.660248,4.898095,2.815307,4.952257,0.517786,0.006864,0.770107,0.591144,1
9444,64,0.763589,1.237833,16.861512,2.402899,19.997358,7.45747,0.047178,0.632218,0.117602,0.710242,1
9445,64,0.642813,0.090031,59.876261,1.703742,0.906274,9.112202,0.53064,0.727462,0.170548,0.482009,0
9446,64,-0.185632,0.504355,51.374296,0.175963,8.541398,2.17481,0.357986,0.201305,0.542311,0.522475,0
9447,64,-0.262334,1.192407,28.902419,4.476077,28.046239,6.840077,0.318436,0.826371,0.474831,0.440164,0
9448,64,0.310857,1.145956,21.262366,0.334232,29.558156,9.614562,0.793754,0.826364,0.692231,0.309465,0
9449,64,-0.074756,0.795584,17.60585,4.776457,6.98058,10.332044,0.03361,0.078513,0.769521,0.534584,0
9450,64,-0.930455,0.505837,8.127629,3.012172,15.798455,9.486923,0.393886,0.039328,0.735733,0.549795,0
9451,64,-0.83145,0.417789,26.583582,3.653899,8.797869,11.512102,0.999401,0.606491,0.974055,0.395863,0
9452,64,0.090122,0.744554,21.059852,2.523168,13.075087,14.07548,0.358116,0.171263,0.771553,0.401092,0
9453,64,-0.440119,0.518161,35.029522,3.786939,15.129144,12.239415,0.51454,0.653505,0.265504,0.436733,0
9454,64,-0.824834,0.201362,10.865109,0.211706,20.704003,6.983937,0.159185,0.580533,0.267531,0.399863,0
9455,64,0.352281,1.053014,51.271809,4.572209,22.81165,10.521353,0.60422,0.405655,0.694789,0.562288,1
9456,64,-0.477804,1.49051,30.000519,0.684512,10.102133,0.70262,0.189936,0.637717,0.701554,0.321356,0
9457,64,0.422106,0.229281,27.507504,0.734574,16.213618,13.657961,0.254142,0.873063,0.736807,0.186497,0
9458,64,-0.6624,0.704525,48.294835,3.29213,11.100952,14.736954,0.037762,0.686117,0.969652,0.24579,0
9459,64,0.17152,0.885747,50.990397,4.830838,5.806609,1.066977,0.59957,0.542461,0.579811,0.551181,1
9460,64,0.500528,1.144871,56.19741,4.409331,20.970486,14.782393,0.666292,0.706957,0.065484,0.575609,1
9461,64,-0.009654,1.209656,41.648543,0.429648,12.118729,0.449752,0.104415,0.742627,0.590211,0.432274,0
9462,64,-0.191329,0.933916,20.319255,2.304171,4.813937,10.542779,0.043467,0.314939,0.994232,0.255116,0
9463,64,-0.134051,0.224413,5.721806,3.919204,12.560308,12.29544,0.103465,0.550063,0.442029,0.465218,0
9464,64,0.304838,0.37623,48.12036,4.269921,20.879588,11.893516,0.963749,0.020637,0.125023,0.915334,1
9465,64,0.919557,0.502301,30.182034,0.249043,14.09766,2.034708,0.572086,0.797029,0.19314,0.438883,0
9466,64,0.888648,0.990319,36.161753,3.586917,13.363288,8.472324,0.599665,0.115811,0.490668,0.636272,1
9467,64,-0.500909,1.304264,54.767049,3.264396,25.687824,7.870304,0.742638,0.858102,0.731872,0.406639,0
9468,64,0.190012,0.360241,6.210768,4.559464,28.990508,14.239488,0.272016,0.173408,0.482658,0.563287,1
9469,64,-0.741139,0.1683,50.436282,1.435469,7.21842,5.966071,0.45117,0.475479,0.25477,0.592412,1
9470,64,0.805332,1.170832,42.483154,4.235657,7.305345,0.768761,0.126865,0.654308,0.910299,0.388511,0
9471,64,-0.731163,1.192112,28.840678,4.313009,23.362693,5.779851,0.711298,0.950409,0.893102,0.314661,0
9472,64,-0.77872,1.438507,58.97362,1.96233,12.437246,10.958502,0.643038,0.901611,0.229427,0.463373,0
9473,64,0.488195,0.296479,5.468758,1.10223,29.867908,0.237625,0.533152,0.594488,0.780164,0.323017,0
9474,64,0.591731,1.37463,31.718055,1.447396,22.22844,1.902828,0.528215,0.904667,0.645399,0.333162,0
9475,64,0.552916,0.789285,53.205578,4.107161,20.744314,2.702286,0.504567,0.72897,0.174954,0.716642,1
9476,64,-0.748301,1.006748,30.595758,3.747132,2.391033,6.209092,0.986172,0.515897,0.764764,0.572288,1
9477,64,0.09949,0.930363,50.993018,1.130269,14.612542,11.562639,0.181944,0.808048,0.358281,0.414709,0
9478,64,0.887655,0.651479,46.258654,4.545,0.188683,10.482142,0.894289,0.411698,0.844883,0.475592,0
9479,64,0.36206,1.159925,7.288188,1.380501,12.543503,13.076278,0.084812,0.076007,0.806435,0.463529,0
9480,64,-0.45156,0.949559,46.79177,2.772526,27.591697,5.516859,0.196268,0.572556,0.809201,0.36019,0
9481,64,0.946729,1.217551,31.881413,4.696743,1.692981,13.664285,0.844935,0.580561,0.408633,0.6208,1
9482,64,0.618014,0.08161,41.478287,2.942372,18.723936,3.043531,0.593826,0.531019,0.739134,0.456861,0
9483,64,0.841691,0.388529,18.870221,1.208949,3.49005,9.925177,0.595108,0.647762,0.408479,0.409599,0
9484,64,-0.476115,0.684205,22.524029,1.77995,21.105469,10.844682,0.890113,0.775637,0.863461,0.334141,0
9485,64,0.277863,0.332799,16.603088,4.499903,20.089904,7.231159,0.624507,0.403941,0.143726,0.693213,1
9486,64,0.284454,0.410582,7.865883,3.352038,25.678385,10.456277,0.826183,0.296568,0.751236,0.531316,0
9487,64,-0.55006,0.317111,45.81708,2.669106,19.653112,3.342482,0.726196,0.080699,0.001197,0.747446,1
9488,64,0.293175,1.207493,37.347022,2.931926,29.01012,2.10422,0.638104,0.681633,0.610026,0.431654,0
9489,64,0.185791,0.968105,42.297019,2.612386,18.15983,11.603537,0.042378,0.666589,0.582919,0.367686,0
9490,64,0.938328,0.156884,10.689093,4.279404,21.625647,10.39758,0.463131,0.68942,0.884326,0.355051,0
9491,64,-0.070703,0.068677,18.112044,3.271193,27.669802,11.79338,0.507089,0.073346,0.860311,0.384525,0
9492,64,0.647575,0.400529,6.709094,1.289381,10.086263,4.805983,0.36225,0.023618,0.837796,0.53623,0
9493,64,0.648555,0.38806,28.945559,1.539397,3.047831,0.500427,0.44226,0.669067,0.041282,0.539097,0
9494,64,0.60134,1.298708,21.269916,4.23061,3.69514,14.163729,0.907175,0.422259,0.594986,0.591164,1
9495,64,-0.039152,0.855038,19.974253,4.462523,29.901919,7.238609,0.383859,0.11615,0.580861,0.671621,1
9496,64,-0.443768,0.589909,34.306339,2.21677,17.609088,9.585823,0.108499,0.522699,0.072274,0.646883,1
9497,64,0.423849,1.116912,21.385218,4.698071,2.816215,7.303301,0.593039,0.612642,0.139833,0.732623,1
9498,64,-0.463599,1.065102,26.306845,2.456552,2.20959,0.608582,0.615155,0.355467,0.894148,0.490149,0
9499,64,-0.643722,1.303801,40.307317,2.686229,8.063626,3.580776,0.788613,0.435831,0.15716,0.689959,1
9500,64,-0.128548,0.335766,16.939161,4.414279,11.048765,3.369389,0.031915,0.726853,0.370997,0.51444,0
9501,64,-0.692943,0.653898,5.442936,4.545781,8.210776,6.461682,0.381645,0.912703,0.660689,0.421037,0
9502,64,-0.376997,1.112593,12.849566,0.918614,29.164929,10.104738,0.086415,0.528394,0.78398,0.280762,0
9503,64,-0.423606,1.168551,37.118922,1.646702,6.380028,2.053463,0.782831,0.989594,0.279164,0.477463,0
9504,64,0.204208,0.423111,48.339918,1.817814,0.881661,3.445771,0.422117,0.889473,0.407561,0.404755,0
9505,64,-0.820387,1.314347,11.840782,4.833084,6.211997,13.871517,0.165222,0.040878,0.511029,0.574267,1
9506,64,-0.223814,0.9148,7.375577,3.417244,16.795497,6.968466,0.603308,0.179796,0.782771,0.471488,0
9507,64,0.157096,0.894693,7.612445,4.315536,11.380608,10.88889,0.806767,0.829383,0.489187,0.505019,0
9508,64,0.5729,0.37344,56.381146,4.917287,19.204314,1.76059,0.167498,0.779032,0.676065,0.531779,0
9509,64,-0.518822,0.184235,29.412355,3.498408,6.866658,1.299603,0.072895,0.860515,0.568908,0.407558,0
9510,64,-0.91121,0.517148,45.77708,2.348686,25.099216,5.106912,0.833344,0.040266,0.783341,0.538077,0
9511,64,-0.058862,1.310518,9.636038,2.116996,22.227673,2.630904,0.226825,0.34206,0.344176,0.612501,1
9512,64,-0.426156,0.233043,55.747078,0.28174,4.388678,8.29524,0.725841,0.589592,0.364032,0.482654,0
9513,64,-0.069654,0.795606,35.253077,4.581276,1.079439,1.123218,0.452604,0.015944,0.818382,0.62408,1
9514,64,-0.198287,1.146864,17.346528,4.209244,16.236363,11.689945,0.966518,0.75572,0.79386,0.460101,0
9515,64,0.084444,1.450891,7.772152,4.810301,23.017237,8.392098,0.502779,0.615987,0.483947,0.617328,1
9516,64,-0.380477,0.566366,9.415093,1.942721,4.812456,2.642683,0.442368,0.294936,0.281823,0.699983,1
9517,64,-0.066439,1.186856,9.824136,4.534965,20.289695,1.981102,0.074981,0.676178,0.150407,0.588976,1
9518,64,-0.327732,1.088441,41.637785,0.497962,25.339659,9.959029,0.146936,0.218137,0.796244,0.368805,0
9519,64,0.961698,0.469587,24.264265,3.774805,25.755405,3.828761,0.88848,0.593307,0.765473,0.470716,0
9520,64,-0.889134,0.451344,34.77536,4.467019,28.00976,10.111571,0.605482,0.094612,0.863528,0.401102,0
9521,64,-0.557936,0.763513,14.934354,3.686628,2.56503,14.053118,0.836195,0.194175,0.577873,0.594231,1
9522,64,0.539511,1.124314,34.090591,1.914771,19.191823,11.874837,0.974664,0.726356,0.985731,0.297391,0
9523,64,0.970236,0.869626,52.409309,4.257664,23.823835,10.552504,0.432085,0.732138,0.816507,0.346813,0
9524,64,0.942813,0.939147,43.976625,4.926459,28.733982,2.528391,0.391688,0.435613,0.846409,0.540006,0
9525,64,0.55314,0.561233,40.14739,4.688782,0.277954,4.118712,0.045772,0.790297,0.714247,0.366143,0
9526,64,-0.239103,1.100042,19.969257,4.752589,6.824514,12.424088,0.549406,0.773018,0.186198,0.703073,1
9527,64,-0.138307,1.123274,48.893884,2.751097,8.257354,10.562905,0.011832,0.236666,0.810711,0.424113,0
9528,64,-0.747325,0.625011,57.336475,3.618496,16.359652,1.478724,0.707053,0.469687,0.289608,0.661805,1
9529,64,0.076497,0.540869,54.278333,3.841975,15.31363,1.919631,0.695975,0.793607,0.826873,0.453596,0
9530,64,0.121706,0.385615,58.609533,1.787263,7.918673,2.039507,0.534054,0.770442,0.822617,0.346256,0
9531,64,-0.159082,0.212668,7.376345,2.278554,9.851563,7.345541,0.764185,0.820191,0.360814,0.43669,0
9532,64,0.548911,0.150895,42.877936,0.231711,6.746147,4.941484,0.215802,0.160859,0.982633,0.276821,0
9533,64,0.143589,0.257637,26.022077,3.401718,12.24872,8.899283,0.322181,0.887878,0.170409,0.497865,0
9534,64,-0.119088,0.786253,15.592119,0.63887,4.41896,14.22355,0.466718,0.170625,0.713443,0.522174,0
9535,64,-0.909874,1.022495,56.619923,0.36292,6.337213,2.812903,0.439444,0.741015,0.746389,0.375771,0
9536,64,-0.51707,0.641712,16.266432,2.889491,0.069154,0.019612,0.219367,0.309989,0.738947,0.568806,1
9537,64,-0.717639,0.472821,21.402796,1.24679,9.888827,14.721186,0.984172,0.403543,0.630985,0.371012,0
9538,64,-0.830536,1.432793,6.079768,4.605612,0.088676,13.226874,0.446014,0.801372,0.640798,0.470238,0
9539,64,0.751794,0.193966,57.261942,1.050634,4.790487,13.661429,0.264792,0.470204,0.371491,0.456988,0
9540,64,0.047656,1.458983,46.416153,3.74044,16.014237,10.441739,0.783426,0.440577,0.035019,0.776294,1
9541,64,0.269892,0.44123,18.398303,4.617829,7.445169,10.997202,0.363057,0.2695,0.01097,0.671635,1
9542,64,-0.687867,0.377586,17.785185,3.344494,1.452865,11.308554,0.602444,0.928266,0.164284,0.4237,0
9543,64,0.480746,1.089123,53.948853,2.640437,18.692446,2.142382,0.513091,0.859724,0.129769,0.637833,1
9544,64,-0.951557,0.561653,26.718418,0.456516,13.141224,10.541526,0.367759,0.612091,0.842325,0.26259,0
9545,64,-0.243668,0.653629,16.841904,0.742529,13.046177,7.91019,0.531331,0.958133,0.562496,0.291756,0
9546,64,-0.519711,0.074687,13.77971,0.348986,7.063259,14.466048,0.861363,0.437298,0.73251,0.352289,0
9547,64,-0.511343,0.450345,17.113124,2.160636,25.520094,11.227189,0.253908,0.005244,0.176561,0.674272,1
9548,64,-0.504016,0.097404,58.918976,2.280249,11.4585,9.164986,0.043987,0.879492,0.465516,0.325597,0
9549,64,0.432987,0.347811,50.898023,2.830852,11.18625,7.129279,0.705035,0.559951,0.735477,0.415364,0
9550,64,-0.846019,0.303301,42.843525,0.681064,26.198714,14.791365,0.110406,0.554157,0.777783,0.329623,0
9551,64,0.916363,1.073966,24.279063,0.745542,4.496019,4.15051,0.780591,0.392542,0.599978,0.574811,1
9552,64,-0.122761,1.0822,22.345518,1.646418,1.86809,12.540539,0.879603,0.118653,0.003497,0.733593,1
9553,64,0.454636,0.38669,28.632605,3.446165,22.186888,1.304157,0.183507,0.022675,0.894209,0.497405,0
9554,64,-0.286765,0.772084,22.453407,4.978847,13.531897,9.882325,0.572978,0.45969,0.999049,0.366675,0
9555,64,0.364829,1.054768,31.905445,3.779233,13.366039,14.038988,0.079451,0.18301,0.32201,0.534943,0
9556,64,0.7091,0.78957,29.805364,2.602944,27.174275,9.086564,0.956697,0.356303,0.474593,0.63349,1
9557,64,-0.670798,0.563114,41.309461,2.453409,0.287608,7.613534,0.319157,0.915343,0.195164,0.499342,0
9558,64,0.184181,1.469796,48.645939,3.636532,19.602041,6.414126,0.779493,0.773101,0.67747,0.383101,0
9559,64,0.559438,0.753222,29.533086,1.207798,11.549716,14.873949,0.283459,0.625633,0.878045,0.235026,0
9560,64,-0.144304,1.121843,27.151607,2.246951,10.134543,3.277285,0.346113,0.355615,0.77269,0.396639,0
9561,64,-0.590402,0.240453,6.117317,2.253709,28.615637,2.871422,0.376138,0.186221,0.845648,0.53452,0
9562,64,0.194174,0.889917,55.07479,4.539211,10.875425,13.624957,0.640592,0.040207,0.359812,0.651499,1
9563,64,0.16742,1.036629,7.25597,3.59135,6.094927,7.305917,0.386998,0.932906,0.455761,0.444772,0
9564,64,-0.729336,1.194775,56.325269,4.046057,18.507625,8.325624,0.20068,0.894756,0.790257,0.314586,0
9565,64,0.426666,0.631521,47.080025,0.889772,0.879224,8.02779,0.666695,0.899519,0.882491,0.18089,0
9566,64,0.116291,0.17644,47.703837,0.859001,18.419843,3.491157,0.80278,0.847241,0.807839,0.345629,0
9567,64,-0.147491,0.610856,26.93745,1.415607,11.051397,8.94109,0.334308,0.807233,0.545417,0.329816,0
9568,64,0.8455,0.579915,49.011625,2.550232,24.168033,10.514706,0.262257,0.772036,0.112574,0.440239,0
9569,64,0.383224,0.453679,24.7955,2.481952,19.476203,12.960965,0.255689,0.085084,0.219924,0.62217,1
9570,64,0.43897,0.988052,18.154756,4.29004,28.695074,4.719644,0.901348,0.420554,0.36845,0.697583,1
