id,raw_trust_score,ground_truth,calibrated_score,prediction_set
8264,0.6379,1,0.6137,Rejected
8265,0.5674,1,0.5262,Rejected
8266,0.1128,1,0.1023,Review
8267,0.3027,1,0.3173,Review
8268,0.4416,1,0.4054,Verified
8269,0.3628,0,0.3356,Verified
8270,0.0023,0,0.0021,Review
8271,0.9615,1,0.961,Verified
8272,0.6201,1,0.6074,Review
8273,0.4248,0,0.398,Rejected
8274,0.3695,0,0.3796,Review
8275,0.2032,0,0.2099,Verified
8276,0.8147,0,0.8402,Review
8277,0.8229,1,0.8499,Review
8278,0.3668,0,0.3623,Review
8279,0.7019,1,0.6601,Review
8280,0.6577,1,0.6105,Verified
8281,0.3029,1,0.3137,Verified
8282,0.4415,0,0.4434,Verified
8283,0.5679,1,0.517,Review
8284,0.8675,0,0.8061,Rejected
8285,0.7916,1,0.7728,Rejected
8286,0.0376,1,0.0383,Rejected
8287,0.5334,1,0.4854,Review
8288,0.6566,1,0.6873,Review
8289,0.7306,1,0.6635,Verified
8290,0.0362,1,0.0326,Verified
8291,0.4641,1,0.4518,Rejected
8292,0.3236,1,0.3293,Verified
8293,0.6679,0,0.6381,Rejected
8294,0.5782,0,0.5303,Rejected
8295,0.8655,1,0.8945,Verified
8296,0.7113,0,0.6888,Verified
8297,0.8931,1,0.8963,Verified
8298,0.7844,0,0.7533,Verified
8299,0.3412,0,0.3073,Verified
8300,0.5546,0,0.5568,Review
8301,0.5242,1,0.4955,Verified
8302,0.6176,1,0.5638,Rejected
8303,0.4397,1,0.4273,Rejected
8304,0.73,0,0.6752,Verified
8305,0.22,1,0.2083,Review
8306,0.0933,1,0.0886,Verified
8307,0.7724,0,0.7027,Review
8308,0.6123,1,0.5863,Rejected
8309,0.1566,0,0.1626,Rejected
8310,0.1838,1,0.1874,Rejected
8311,0.7683,1,0.8049,Verified
8312,0.4621,1,0.4485,Verified
8313,0.9369,1,0.9413,Rejected
8314,0.236,1,0.2182,Review
8315,0.0249,0,0.0249,Review
8316,0.3255,1,0.3212,Review
8317,0.9383,1,0.8702,Rejected
8318,0.4395,1,0.4561,Verified
8319,0.7209,1,0.7402,Verified
8320,0.7858,0,0.7372,Review
8321,0.4723,1,0.4663,Review
8322,0.1802,0,0.1646,Review
8323,0.372,0,0.3737,Rejected
8324,0.1021,0,0.1071,Rejected
8325,0.9955,1,1.0,Verified
8326,0.2447,1,0.2413,Review
8327,0.2061,0,0.2136,Rejected
8328,0.9857,1,0.8981,Verified
8329,0.3588,0,0.3522,Review
8330,0.854,0,0.8957,Verified
8331,0.7018,1,0.7255,Rejected
8332,0.0726,1,0.0748,Verified
8333,0.6353,1,0.593,Verified
8334,0.851,0,0.8037,Review
8335,0.8858,0,0.9197,Verified
8336,0.4867,1,0.5002,Verified
8337,0.3404,0,0.3485,Rejected
8338,0.133,0,0.1231,Verified
8339,0.7392,0,0.7275,Rejected
8340,0.534,1,0.5428,Verified
8341,0.7041,0,0.7018,Review
8342,0.3654,1,0.3321,Review
8343,0.59,1,0.5705,Rejected
8344,0.6511,0,0.6329,Rejected
8345,0.3568,0,0.3683,Verified
8346,0.6437,0,0.6129,Review
8347,0.065,0,0.0636,Review
8348,0.7183,0,0.6639,Rejected
8349,0.4722,0,0.4625,Rejected
8350,0.9447,0,0.8855,Rejected
8351,0.5437,0,0.5263,Verified
8352,0.6286,0,0.6341,Rejected
8353,0.9028,0,0.8756,Review
8354,0.1855,1,0.1682,Review
8355,0.4679,0,0.4297,Rejected
8356,0.0857,1,0.079,Review
8357,0.9681,1,0.9932,Rejected
8358,0.8318,1,0.777,Rejected
8359,0.0032,1,0.0031,Verified
8360,0.868,0,0.8461,Verified
8361,0.1087,1,0.1008,Rejected
8362,0.6607,1,0.6562,Rejected
8363,0.8259,1,0.7837,Review
8364,0.4441,1,0.45,Review
8365,0.545,1,0.5558,Rejected
8366,0.0754,0,0.0745,Rejected
8367,0.0087,0,0.0083,Verified
8368,0.3789,1,0.3467,Rejected
8369,0.2778,0,0.2873,Review
8370,0.3097,0,0.306,Review
8371,0.2236,0,0.2147,Rejected
8372,0.4479,0,0.446,Rejected
8373,0.2152,0,0.2151,Verified
8374,0.6633,1,0.6386,Verified
8375,0.2477,1,0.2361,Review
8376,0.714,1,0.7391,Review
8377,0.2915,1,0.3053,Rejected
8378,0.1924,0,0.202,Review
8379,0.959,1,0.9292,Rejected
8380,0.913,0,0.8418,Rejected
8381,0.9529,1,0.891,Rejected
8382,0.4133,1,0.4199,Verified
8383,0.8407,0,0.8133,Review
8384,0.6586,1,0.6853,Review
8385,0.0002,0,0.0002,Verified
8386,0.6462,0,0.6777,Review
8387,0.7978,1,0.8022,Rejected
8388,0.0405,1,0.0392,Review
8389,0.2392,0,0.2485,Review
8390,0.1953,0,0.1956,Verified
8391,0.3449,1,0.331,Review
8392,0.9461,0,0.9283,Rejected
8393,0.0139,1,0.0134,Rejected
8394,0.6236,0,0.5942,Verified
8395,0.4395,0,0.439,Rejected
8396,0.3762,0,0.3459,Rejected
8397,0.3469,1,0.3323,Rejected
8398,0.5896,0,0.6051,Verified
8399,0.4907,1,0.4609,Rejected
8400,0.7149,0,0.7096,Rejected
8401,0.4395,1,0.4269,Review
8402,0.9445,1,0.9895,Verified
8403,0.8196,1,0.8035,Verified
8404,0.1977,1,0.2042,Verified
8405,0.6442,1,0.6478,Verified
8406,0.3334,1,0.3264,Verified
8407,0.9652,1,0.9594,Verified
8408,0.8854,1,0.8617,Rejected
8409,0.2008,0,0.1872,Verified
8410,0.7485,0,0.7235,Verified
8411,0.6437,1,0.6062,Verified
8412,0.9607,1,0.9871,Rejected
8413,0.6484,0,0.6784,Rejected
8414,0.2144,1,0.2017,Verified
8415,0.8178,1,0.819,Review
8416,0.5786,0,0.5597,Review
8417,0.4884,1,0.5018,Verified
8418,0.7808,0,0.7285,Review
8419,0.8104,0,0.7635,Verified
8420,0.4172,0,0.3831,Verified
8421,0.5836,1,0.6095,Review
8422,0.2034,0,0.2061,Review
8423,0.1233,0,0.129,Rejected
8424,0.7927,0,0.7634,Review
8425,0.8411,0,0.7633,Review
8426,0.9288,0,0.896,Rejected
8427,0.3812,0,0.3592,Rejected
8428,0.7755,0,0.7363,Verified
8429,0.0267,0,0.0241,Rejected
8430,0.6637,1,0.6876,Verified
8431,0.7136,0,0.7458,Rejected
8432,0.6208,0,0.6241,Verified
8433,0.8749,1,0.8373,Review
8434,0.0247,1,0.0248,Verified
8435,0.7228,1,0.7057,Rejected
8436,0.6045,0,0.6306,Rejected
8437,0.7063,0,0.6525,Verified
8438,0.2288,1,0.2289,Review
8439,0.262,0,0.2492,Review
8440,0.038,1,0.039,Verified
8441,0.4155,0,0.4168,Verified
8442,0.6092,1,0.5556,Verified
8443,0.6484,0,0.6091,Rejected
8444,0.28,0,0.2834,Verified
8445,0.3737,0,0.3871,Verified
8446,0.5351,0,0.5501,Review
8447,0.6858,1,0.6551,Review
8448,0.323,1,0.2945,Rejected
8449,0.886,0,0.8561,Review
8450,0.0493,0,0.049,Verified
8451,0.2079,1,0.2041,Review
8452,0.8488,0,0.8468,Review
8453,0.9245,1,0.8705,Rejected
8454,0.4202,1,0.4143,Review
8455,0.9938,1,0.9561,Verified
8456,0.7907,1,0.801,Rejected
8457,0.8434,1,0.8697,Rejected
8458,0.7446,1,0.725,Verified
8459,0.3014,0,0.2728,Rejected
8460,0.527,0,0.5112,Rejected
8461,0.1736,1,0.1784,Verified
8462,0.2048,1,0.2002,Verified
8463,0.3059,0,0.2982,Review
8464,0.4729,1,0.4572,Rejected
8465,0.7636,1,0.7843,Verified
8466,0.1419,0,0.1318,Rejected
8467,0.3525,0,0.3659,Review
8468,0.813,1,0.8304,Rejected
8469,0.9023,0,0.833,Verified
8470,0.5279,0,0.5051,Verified
8471,0.5526,0,0.5067,Rejected
8472,0.9271,0,0.8727,Verified
8473,0.9673,0,0.9199,Rejected
8474,0.102,0,0.0969,Review
8475,0.4202,0,0.3825,Verified
8476,0.6132,1,0.5772,Review
8477,0.7118,1,0.7348,Verified
8478,0.2061,0,0.1875,Rejected
8479,0.8996,1,0.879,Verified
8480,0.291,0,0.3047,Verified
8481,0.8949,1,0.8816,Rejected
8482,0.4688,0,0.4488,Verified
8483,0.4187,0,0.3964,Verified
8484,0.0218,0,0.02,Review
8485,0.3494,0,0.3345,Rejected
8486,0.7678,0,0.7281,Verified
8487,0.4718,1,0.49,Verified
8488,0.3275,1,0.3381,Review
8489,0.9753,0,0.9594,Rejected
8490,0.5932,1,0.5513,Review
8491,0.399,1,0.4044,Verified
8492,0.3154,1,0.297,Review
8493,0.6969,1,0.6603,Verified
8494,0.6727,1,0.6374,Review
8495,0.6278,1,0.5749,Review
8496,0.4202,0,0.3793,Rejected
8497,0.5227,0,0.4814,Review
8498,0.0285,1,0.0275,Rejected
8499,0.7362,1,0.6676,Rejected
8500,0.5567,1,0.5679,Review
8501,0.7791,1,0.718,Review
8502,0.8843,0,0.8932,Rejected
8503,0.1248,0,0.1153,Verified
8504,0.3159,0,0.285,Verified
8505,0.9036,1,0.9109,Review
8506,0.3396,1,0.3516,Verified
8507,0.6303,1,0.6519,Rejected
8508,0.7753,0,0.7189,Verified
8509,0.2159,1,0.2165,Rejected
8510,0.6722,1,0.7016,Review
8511,0.5587,0,0.555,Review
8512,0.3094,0,0.2787,Review
8513,0.7699,1,0.7141,Rejected
8514,0.8802,1,0.8854,Review
8515,0.9476,0,0.9005,Rejected
8516,0.3678,0,0.3414,Verified
8517,0.5332,1,0.5242,Rejected
8518,0.635,1,0.6261,Rejected
8519,0.5749,1,0.5497,Review
8520,0.8118,0,0.7515,Verified
8521,0.0049,1,0.005,Rejected
8522,0.7267,1,0.7352,Rejected
8523,0.1212,1,0.1119,Review
8524,0.0165,0,0.0158,Verified
8525,0.2484,1,0.231,Verified
8526,0.2836,0,0.2947,Verified
8527,0.4787,1,0.4366,Review
8528,0.187,1,0.1793,Verified
8529,0.1497,0,0.1461,Verified
8530,0.7739,1,0.7864,Rejected
8531,0.0165,1,0.0168,Verified
8532,0.2448,1,0.2226,Review
8533,0.1382,1,0.1292,Verified
8534,0.4689,0,0.4775,Verified
8535,0.4771,0,0.4397,Verified
8536,0.9443,0,0.8614,Rejected
8537,0.3661,1,0.3718,Rejected
8538,0.7908,0,0.7947,Verified
8539,0.5222,0,0.5395,Rejected
8540,0.8532,0,0.7906,Review
8541,0.1266,1,0.1157,Rejected
8542,0.2918,1,0.3023,Rejected
8543,0.6309,0,0.6253,Verified
8544,0.0125,0,0.0116,Rejected
8545,0.6282,1,0.637,Rejected
8546,0.264,0,0.2619,Verified
8547,0.9498,1,0.8578,Rejected
8548,0.2013,0,0.2079,Review
8549,0.2945,1,0.3021,Verified
8550,0.1638,1,0.1546,Rejected
8551,0.5134,0,0.4713,Rejected
8552,0.9251,0,0.9472,Rejected
8553,0.1067,0,0.1032,Rejected
8554,0.378,1,0.3434,Rejected
8555,0.7671,1,0.7234,Verified
8556,0.9029,0,0.8697,Verified
8557,0.7949,1,0.7615,Verified
8558,0.1818,1,0.1764,Rejected
8559,0.4024,0,0.3754,Review
8560,0.8495,0,0.808,Review
8561,0.0403,0,0.0386,Review
8562,0.2546,0,0.2573,Review
8563,0.2378,1,0.2271,Verified
8564,0.3347,1,0.303,Rejected
8565,0.988,0,0.9915,Rejected
8566,0.5839,0,0.6113,Verified
8567,0.6928,0,0.7032,Verified
8568,0.099,0,0.1031,Rejected
8569,0.8408,0,0.8354,Rejected
8570,0.2944,0,0.2868,Verified
8571,0.5808,1,0.5754,Review
8572,0.8671,0,0.8427,Verified
8573,0.6839,1,0.652,Review
8574,0.306,0,0.3187,Verified
8575,0.7493,1,0.6949,Review
8576,0.9741,0,0.9109,Rejected
8577,0.2978,1,0.3107,Review
8578,0.3073,0,0.3054,Verified
8579,0.8501,1,0.8837,Rejected
8580,0.7007,0,0.6403,Verified
8581,0.3366,1,0.3355,Rejected
8582,0.8014,1,0.7777,Verified
8583,0.7739,1,0.8038,Rejected
8584,0.6741,1,0.6524,Review
8585,0.0739,0,0.0686,Review
8586,0.6696,1,0.6347,Verified
8587,0.0514,1,0.0528,Rejected
8588,0.062,0,0.0563,Rejected
8589,0.0507,0,0.0467,Rejected
8590,0.1533,1,0.1553,Rejected
8591,0.9725,1,0.9343,Verified
8592,0.9502,1,0.8975,Review
8593,0.1957,1,0.2015,Rejected
8594,0.0819,1,0.0787,Review
8595,0.3996,1,0.3797,Review
8596,0.6656,1,0.6435,Review
8597,0.1572,1,0.1617,Rejected
8598,0.2622,1,0.2491,Rejected
8599,0.6997,0,0.7251,Review
8600,0.1669,1,0.1513,Review
8601,0.9688,0,0.9179,Rejected
8602,0.5556,1,0.5567,Verified
8603,0.348,1,0.3527,Review
8604,0.8414,1,0.859,Rejected
8605,0.9274,0,0.869,Verified
8606,0.265,0,0.2652,Verified
8607,0.9674,0,0.8987,Review
8608,0.1207,0,0.109,Rejected
8609,0.7147,0,0.673,Review
8610,0.0583,0,0.056,Verified
8611,0.0841,1,0.0778,Verified
8612,0.6094,1,0.5792,Rejected
8613,0.3767,0,0.3646,Rejected
8614,0.0872,1,0.0806,Review
8615,0.1075,0,0.1108,Review
8616,0.1864,0,0.1886,Rejected
8617,0.1557,1,0.1596,Rejected
8618,0.2558,0,0.2307,Rejected
8619,0.5759,0,0.6026,Verified
8620,0.5433,1,0.5269,Verified
8621,0.7445,0,0.7495,Review
8622,0.8974,1,0.9174,Verified
8623,0.1062,1,0.1105,Rejected
8624,0.0267,1,0.028,Rejected
8625,0.7358,1,0.7678,Review
8626,0.3544,0,0.3228,Review
8627,0.2578,0,0.2582,Rejected
8628,0.2254,1,0.2319,Review
8629,0.4194,1,0.4075,Verified
8630,0.1835,0,0.1756,Verified
8631,0.0165,1,0.017,Review
8632,0.942,1,0.8881,Rejected
8633,0.2662,1,0.2435,Verified
8634,0.1509,1,0.1455,Rejected
8635,0.083,1,0.0796,Review
8636,0.8952,1,0.8463,Review
8637,0.0243,0,0.0235,Review
8638,0.492,0,0.474,Rejected
8639,0.8062,0,0.7567,Verified
8640,0.0349,0,0.0327,Rejected
8641,0.7169,1,0.6862,Verified
8642,0.9494,1,0.938,Verified
8643,0.8656,0,0.8364,Review
8644,0.4218,0,0.3992,Verified
8645,0.702,0,0.6492,Verified
8646,0.6575,1,0.6216,Verified
8647,0.3948,1,0.4133,Rejected
8648,0.696,0,0.6531,Review
8649,0.278,1,0.2758,Review
8650,0.1782,0,0.1803,Review
8651,0.351,0,0.3434,Rejected
8652,0.0038,0,0.0035,Verified
8653,0.788,1,0.7563,Rejected
8654,0.8296,0,0.7835,Rejected
8655,0.9737,1,0.9721,Verified
8656,0.7862,1,0.7221,Rejected
8657,0.7799,0,0.7193,Review
8658,0.2979,1,0.2848,Rejected
8659,0.4237,0,0.4195,Review
8660,0.0146,0,0.0152,Rejected
8661,0.6736,1,0.6404,Review
8662,0.1985,1,0.1892,Rejected
8663,0.1643,0,0.17,Verified
8664,0.9739,0,0.9341,Rejected
8665,0.2561,1,0.2341,Review
8666,0.8792,0,0.8456,Review
8667,0.581,1,0.5466,Verified
8668,0.8446,0,0.7871,Review
8669,0.0252,0,0.0264,Review
8670,0.6958,0,0.7053,Review
8671,0.568,1,0.5251,Verified
8672,0.3048,0,0.2786,Verified
8673,0.1117,0,0.1125,Rejected
8674,0.3544,0,0.3287,Review
8675,0.1664,0,0.1697,Review
8676,0.4727,0,0.4484,Verified
8677,0.8915,1,0.834,Rejected
8678,0.9075,1,0.9362,Rejected
8679,0.1173,1,0.1092,Verified
8680,0.9174,0,0.9138,Rejected
8681,0.0085,0,0.0077,Verified
8682,0.5843,1,0.5964,Rejected
8683,0.6678,0,0.6996,Verified
8684,0.9318,1,0.9703,Review
8685,0.5988,0,0.5435,Rejected
8686,0.7878,1,0.72,Verified
8687,0.1692,1,0.1742,Verified
8688,0.3688,1,0.3511,Rejected
8689,0.4216,0,0.3925,Rejected
8690,0.8114,1,0.8363,Review
8691,0.8209,0,0.7421,Rejected
8692,0.1673,1,0.1527,Review
8693,0.6379,1,0.5997,Review
8694,0.3291,0,0.3133,Verified
8695,0.1925,1,0.1887,Verified
8696,0.0637,0,0.0578,Review
8697,0.4093,0,0.3917,Rejected
8698,0.8997,1,0.83,Verified
8699,0.1139,0,0.1164,Rejected
8700,0.9226,0,0.9537,Review
8701,0.5529,0,0.5292,Verified
8702,0.1112,0,0.1111,Verified
8703,0.7956,1,0.8337,Verified
8704,0.1878,0,0.1961,Review
8705,0.2024,1,0.1985,Rejected
8706,0.7412,0,0.7492,Review
8707,0.1403,1,0.1337,Rejected
8708,0.2978,0,0.2902,Verified
8709,0.7195,1,0.6581,Verified
8710,0.0092,0,0.0089,Rejected
8711,0.0907,1,0.0842,Rejected
8712,0.1719,0,0.1556,Verified
8713,0.2244,1,0.2098,Review
8714,0.0379,1,0.0359,Verified
8715,0.6383,0,0.6447,Review
8716,0.1489,1,0.1344,Rejected
8717,0.1682,1,0.1648,Verified
8718,0.3414,0,0.3238,Review
8719,0.0767,1,0.0747,Verified
8720,0.6772,1,0.6603,Review
8721,0.7643,0,0.7264,Verified
8722,0.4931,0,0.4908,Verified
8723,0.7825,1,0.8105,Review
8724,0.9428,0,0.9252,Verified
8725,0.6919,0,0.6565,Review
8726,0.9856,0,1.0,Rejected
8727,0.621,1,0.6135,Verified
8728,0.8582,1,0.8522,Rejected
8729,0.3393,0,0.3223,Verified
8730,0.9985,0,0.9197,Verified
8731,0.1717,0,0.1659,Review
8732,0.9876,1,0.9541,Review
8733,0.1182,1,0.1208,Review
8734,0.6789,1,0.7017,Rejected
8735,0.6232,0,0.6432,Rejected
8736,0.2319,0,0.2361,Review
8737,0.5496,1,0.5303,Rejected
8738,0.0986,1,0.097,Rejected
8739,0.3161,1,0.3314,Review
8740,0.7271,0,0.683,Rejected
8741,0.929,0,0.9664,Rejected
8742,0.0786,1,0.0774,Review
8743,0.3618,0,0.3451,Review
8744,0.982,0,0.9785,Verified
8745,0.1518,0,0.1493,Rejected
8746,0.0304,0,0.0311,Review
8747,0.3596,1,0.361,Rejected
8748,0.1507,0,0.1393,Verified
8749,0.3026,1,0.3095,Review
8750,0.0103,1,0.0107,Rejected
8751,0.5855,0,0.5576,Review
8752,0.5181,0,0.5044,Rejected
8753,0.498,0,0.4667,Rejected
8754,0.4104,0,0.3865,Review
8755,0.8154,1,0.748,Rejected
8756,0.3854,1,0.3904,Review
8757,0.6681,1,0.6703,Review
8758,0.4346,0,0.3975,Rejected
8759,0.8191,0,0.757,Rejected
8760,0.4629,1,0.4343,Rejected
8761,0.2812,1,0.2844,Review
8762,0.9466,1,0.9436,Verified
8763,0.8214,0,0.7994,Review
8764,0.5537,1,0.5616,Review
8765,0.8478,0,0.8532,Review
8766,0.3605,0,0.3322,Review
8767,0.6356,1,0.616,Rejected
8768,0.467,1,0.4602,Review
8769,0.1609,1,0.1609,Review
8770,0.6825,1,0.6959,Verified
8771,0.3267,1,0.2997,Review
8772,0.7576,0,0.7132,Rejected
8773,0.7619,1,0.7165,Rejected
8774,0.5016,1,0.5077,Verified
8775,0.4091,1,0.3711,Verified
8776,0.467,1,0.4669,Verified
8777,0.7343,0,0.7039,Review
8778,0.5567,0,0.5167,Rejected
8779,0.6125,1,0.6011,Rejected
8780,0.58,1,0.5643,Rejected
8781,0.9157,0,0.9383,Verified
8782,0.8249,1,0.7666,Rejected
8783,0.7227,1,0.7043,Rejected
8784,0.2842,1,0.2571,Rejected
8785,0.7992,0,0.7397,Verified
8786,0.0848,1,0.0811,Review
8787,0.2364,1,0.2211,Verified
8788,0.8314,1,0.8153,Verified
8789,0.3686,0,0.3549,Review
8790,0.9081,1,0.9465,Rejected
8791,0.5982,1,0.6118,Review
8792,0.5989,1,0.56,Review
8793,0.8133,0,0.7367,Rejected
8794,0.9551,0,0.948,Rejected
8795,0.4621,0,0.4178,Verified
8796,0.7361,1,0.7426,Verified
8797,0.694,0,0.711,Rejected
8798,0.4763,1,0.4524,Review
8799,0.934,0,0.9364,Rejected
8800,0.6121,1,0.5894,Review
8801,0.4955,0,0.4977,Verified
8802,0.184,1,0.1759,Review
8803,0.6291,1,0.5769,Rejected
8804,0.7244,0,0.7271,Review
8805,0.6889,0,0.6621,Review
8806,0.0387,1,0.0388,Review
8807,0.6139,1,0.5719,Review
8808,0.5618,1,0.5744,Review
8809,0.6943,0,0.6582,Review
8810,0.0382,1,0.0362,Verified
8811,0.7558,1,0.6946,Verified
8812,0.6997,0,0.7318,Review
8813,0.6604,0,0.6134,Verified
8814,0.225,1,0.2195,Rejected
8815,0.2387,0,0.2294,Review
8816,0.1611,1,0.158,Verified
8817,0.4894,0,0.4622,Review
8818,0.8476,1,0.8618,Rejected
8819,0.5477,1,0.5237,Rejected
8820,0.7948,0,0.8259,Review
8821,0.523,1,0.4959,Rejected
8822,0.6799,1,0.6243,Rejected
8823,0.3911,1,0.381,Verified
8824,0.2107,1,0.2211,Verified
8825,0.0482,0,0.0444,Rejected
8826,0.8905,0,0.8532,Rejected
8827,0.4581,0,0.4639,Rejected
8828,0.5019,0,0.4794,Review
8829,0.1016,1,0.103,Review
8830,0.1226,1,0.1167,Review
8831,0.6444,1,0.6324,Rejected
8832,0.6157,1,0.6201,Verified
8833,0.6444,0,0.6298,Verified
8834,0.6122,0,0.5984,Review
8835,0.3808,1,0.3749,Review
8836,0.7234,0,0.6714,Review
8837,0.9975,0,0.9386,Rejected
8838,0.1792,1,0.1731,Review
8839,0.2382,1,0.2164,Rejected
8840,0.7992,0,0.835,Verified
8841,0.8574,1,0.8811,Rejected
8842,0.2471,0,0.2528,Review
8843,0.8982,1,0.836,Verified
8844,0.1553,1,0.1482,Rejected
8845,0.8265,1,0.8191,Review
8846,0.7587,0,0.7479,Rejected
8847,0.1352,1,0.1416,Review
8848,0.8881,0,0.8548,Verified
8849,0.1291,1,0.1269,Verified
8850,0.8692,1,0.8556,Rejected
8851,0.0992,1,0.0953,Verified
8852,0.0601,1,0.055,Review
8853,0.9211,1,0.835,Review
8854,0.5163,1,0.4816,Rejected
8855,0.3089,1,0.2876,Review
8856,0.004,1,0.0039,Review
8857,0.0112,1,0.0111,Review
8858,0.6014,0,0.5478,Rejected
8859,0.0891,0,0.0814,Verified
8860,0.3335,0,0.3058,Review
8861,0.4892,0,0.5037,Rejected
8862,0.7111,1,0.7088,Review
8863,0.787,0,0.8237,Rejected
8864,0.635,1,0.6109,Review
8865,0.9922,1,0.8982,Rejected
8866,0.7974,1,0.7489,Verified
8867,0.9782,0,0.9913,Verified
8868,0.3425,0,0.3434,Verified
8869,0.8735,1,0.8983,Rejected
8870,0.4027,0,0.3852,Rejected
8871,0.7992,0,0.7345,Verified
8872,0.84,0,0.8389,Verified
8873,0.3387,1,0.34,Review
8874,0.6958,1,0.6374,Rejected
8875,0.4012,1,0.4001,Review
8876,0.2863,0,0.2648,Review
8877,0.5822,1,0.596,Verified
8878,0.3814,1,0.3831,Review
8879,0.2596,1,0.2618,Verified
8880,0.3406,1,0.3453,Review
8881,0.8504,1,0.8818,Verified
8882,0.6683,0,0.6774,Rejected
8883,0.2693,1,0.2582,Review
8884,0.0981,0,0.098,Rejected
8885,0.6277,0,0.614,Rejected
8886,0.6804,1,0.6856,Verified
8887,0.9486,1,0.9555,Review
8888,0.633,1,0.5774,Review
8889,0.2426,0,0.2272,Rejected
8890,0.0826,0,0.0818,Review
8891,0.7417,1,0.6749,Verified
8892,0.356,1,0.3261,Review
8893,0.8089,1,0.7615,Verified
8894,0.8846,0,0.8935,Rejected
8895,0.5692,1,0.5377,Rejected
8896,0.4825,0,0.488,Rejected
8897,0.1004,1,0.0916,Rejected
8898,0.6755,0,0.6903,Review
8899,0.053,0,0.0555,Verified
8900,0.6247,1,0.6267,Rejected
8901,0.41,1,0.3879,Rejected
8902,0.8877,1,0.8711,Verified
8903,0.6256,1,0.5734,Rejected
8904,0.8119,1,0.8356,Verified
8905,0.2765,1,0.2692,Review
8906,0.7444,0,0.7452,Review
8907,0.481,1,0.4893,Review
8908,0.3359,0,0.3358,Verified
8909,0.3697,0,0.3386,Rejected
8910,0.9348,0,0.8818,Verified
8911,0.5776,0,0.5416,Review
8912,0.4807,1,0.4814,Verified
8913,0.0038,1,0.0035,Review
8914,0.8601,1,0.8391,Review
8915,0.0051,0,0.0049,Rejected
8916,0.4688,0,0.4907,Verified
8917,0.4278,1,0.4281,Verified
8918,0.9495,0,0.9012,Rejected
8919,0.6839,0,0.6893,Review
8920,0.3247,1,0.3117,Verified
8921,0.6901,0,0.6471,Review
8922,0.8654,0,0.8027,Verified
8923,0.9474,1,0.9389,Review
8924,0.0516,1,0.0472,Rejected
8925,0.6425,1,0.6231,Rejected
8926,0.2036,0,0.2089,Verified
8927,0.6903,0,0.7089,Review
8928,0.7379,0,0.6672,Rejected
8929,0.4393,1,0.408,Rejected
8930,0.4054,0,0.3777,Verified
8931,0.25,1,0.2431,Review
8932,0.9784,1,0.8904,Verified
8933,0.0241,1,0.0251,Rejected
8934,0.0464,1,0.0448,Verified
8935,0.8939,1,0.8667,Rejected
8936,0.955,1,0.9204,Verified
8937,0.4878,0,0.5053,Verified
8938,0.511,1,0.476,Review
8939,0.6556,1,0.6781,Verified
8940,0.1827,0,0.1776,Review
8941,0.3521,1,0.3453,Review
8942,0.1308,1,0.119,Review
8943,0.0446,0,0.045,Review
8944,0.2128,1,0.2017,Review
8945,0.1056,0,0.098,Verified
8946,0.9903,1,1.0,Review
8947,0.5038,0,0.5249,Rejected
8948,0.8964,1,0.8646,Verified
8949,0.5237,1,0.4973,Rejected
8950,0.8301,0,0.7619,Verified
8951,0.7789,1,0.8123,Review
8952,0.3933,0,0.384,Verified
8953,0.3629,1,0.3385,Verified
8954,0.3158,0,0.293,Review
8955,0.6516,0,0.6054,Verified
8956,0.6251,1,0.6363,Verified
8957,0.937,0,0.8754,Verified
8958,0.4609,0,0.4702,Rejected
8959,0.86,1,0.8532,Verified
8960,0.3826,1,0.345,Verified
8961,0.0054,0,0.0051,Verified
8962,0.775,1,0.7947,Verified
8963,0.9407,1,0.9798,Review
8964,0.2866,1,0.2868,Review
8965,0.6333,1,0.5965,Review
8966,0.5221,0,0.5002,Rejected
8967,0.7409,1,0.6886,Rejected
8968,0.7119,1,0.7375,Rejected
8969,0.224,1,0.219,Verified
8970,0.0337,1,0.0324,Verified
8971,0.167,0,0.1642,Review
8972,0.4258,0,0.4052,Verified
8973,0.6025,1,0.5597,Verified
8974,0.0246,0,0.0256,Rejected
8975,0.0104,0,0.0104,Verified
8976,0.006,0,0.0061,Rejected
8977,0.0963,0,0.0937,Review
8978,0.0473,1,0.0439,Review
8979,0.4682,0,0.4767,Verified
8980,0.3898,1,0.4059,Verified
8981,0.4366,1,0.4453,Review
8982,0.0712,0,0.0744,Rejected
8983,0.2107,0,0.1991,Verified
8984,0.172,0,0.1715,Verified
8985,0.7759,1,0.8044,Rejected
8986,0.7495,0,0.6996,Review
8987,0.7134,0,0.7005,Rejected
8988,0.4562,1,0.4747,Rejected
8989,0.2984,0,0.2901,Review
8990,0.5065,0,0.501,Review
8991,0.7512,0,0.7461,Verified
8992,0.5112,1,0.5159,Verified
8993,0.4404,1,0.4228,Verified
8994,0.1477,1,0.1435,Review
8995,0.7273,0,0.6634,Verified
8996,0.0543,1,0.0536,Review
8997,0.4209,1,0.3825,Review
8998,0.6581,0,0.5983,Verified
8999,0.7764,1,0.7106,Verified
9000,0.1942,1,0.1939,Rejected
9001,0.514,0,0.4884,Review
9002,0.453,1,0.4264,Review
9003,0.8777,1,0.8557,Verified
9004,0.5577,1,0.5023,Verified
9005,0.8649,0,0.8415,Verified
9006,0.7422,1,0.7744,Review
