sample_id,sep_score,semantic_entropy,kernel_language_entropy,nli_agreement,retrieval_confidence,symbolic_verification,temporal_validation,cross_model_agreement,critic_score,calibration_factor,fusion_trust_score,risk_level,verified
8125,0.869398,0.653191,0.278602,0.86864,0.639139,0.824203,0.384846,0.246881,0.02387,0.986434,0.631607,Medium,0
8126,0.371792,0.221128,0.435194,0.505807,0.873241,0.909593,0.625735,0.993916,0.822367,0.966082,0.65047,Medium,0
8127,0.968836,0.643552,0.387028,0.481434,0.899055,0.330872,0.066754,0.77078,0.43251,0.949791,0.593821,High,0
8128,0.447761,0.037704,0.255882,0.360568,0.702704,0.755648,0.82582,0.518707,0.699661,0.916089,0.607747,Medium,0
8129,0.346467,0.025107,0.171146,0.584358,0.391003,0.570354,0.220848,0.150368,0.537548,0.821955,0.442041,High,0
8130,0.71006,0.354323,0.640991,0.084624,0.877713,0.42783,0.464752,0.645927,0.936635,0.911883,0.549421,High,0
8131,0.181247,0.156697,0.953875,0.053985,0.542097,0.398492,0.962124,0.597302,0.690436,0.879491,0.413706,High,0
8132,0.571194,0.080271,0.792837,0.771378,0.412885,0.11315,0.727573,0.524911,0.634517,0.978359,0.565688,High,0
8133,0.413286,0.957341,0.015277,0.530499,0.428842,0.010241,0.742892,0.815367,0.176781,0.879747,0.403626,High,0
8134,0.170658,0.873733,0.24773,0.693397,0.552621,0.78836,0.518755,0.01601,0.663581,0.90393,0.383796,High,0
8135,0.767401,0.348296,0.97308,0.785993,0.944883,0.098647,0.732546,0.30212,0.596976,0.819921,0.487069,High,0
8136,0.752556,0.988792,0.884637,0.300242,0.203107,0.89662,0.568923,0.509155,0.996356,0.82089,0.337391,High,0
8137,0.957549,0.83159,0.357916,0.337154,0.320831,0.41317,0.647209,0.382359,0.248367,0.827972,0.395951,High,0
8138,0.055764,0.459089,0.358995,0.598002,0.301777,0.353716,0.29428,0.057146,0.88153,0.966241,0.360027,High,0
8139,0.577636,0.77337,0.66332,0.543229,0.083178,0.935314,0.237315,0.069374,0.749937,0.919748,0.347045,High,0
8140,0.927612,0.78104,0.187906,0.696536,0.153672,0.998554,0.227503,0.372898,0.409088,0.880791,0.457924,High,0
8141,0.598997,0.044453,0.214065,0.836635,0.028146,0.261242,0.762949,0.325441,0.71815,0.916974,0.568618,High,0
8142,0.294091,0.069896,0.357788,0.123028,0.110739,0.62905,0.179851,0.505916,0.93213,0.959741,0.393725,High,0
8143,0.069103,0.789671,0.84634,0.706129,0.64582,0.4577,0.817792,0.151201,0.558723,0.893932,0.356795,High,0
8144,0.075535,0.47898,0.027162,0.906957,0.806825,0.655694,0.685816,0.353612,0.718782,0.819393,0.541634,High,0
8145,0.471806,0.983112,0.639522,0.324702,0.597926,0.895235,0.977224,0.894308,0.535765,0.805568,0.367353,High,0
8146,0.861126,0.047357,0.937932,0.240039,0.754917,0.715717,0.64271,0.275992,0.054526,0.973374,0.528393,High,0
8147,0.333032,0.325607,0.460413,0.398271,0.032119,0.368669,0.49172,0.783761,0.752684,0.919883,0.397356,High,0
8148,0.334563,0.815049,0.919487,0.175362,0.052825,0.730293,0.596411,0.334504,0.383864,0.857167,0.262425,High,0
8149,0.469738,0.598037,0.333215,0.468191,0.770795,0.977383,0.283513,0.857014,0.861311,0.83571,0.467961,High,0
8150,0.845143,0.421699,0.358307,0.136528,0.600167,0.926179,0.165155,0.767098,0.679442,0.802422,0.4625,High,0
8151,0.057777,0.505015,0.542749,0.708232,0.76822,0.272601,0.193521,0.114906,0.460741,0.877188,0.375256,High,0
8152,0.627099,0.188964,0.044638,0.561955,0.266235,0.919929,0.661458,0.459906,0.843656,0.84329,0.51663,High,0
8153,0.368384,0.704676,0.858087,0.999833,0.774831,0.793786,0.641475,0.843199,0.55186,0.967831,0.609204,Medium,0
8154,0.418023,0.716415,0.053689,0.771276,0.820161,0.904555,0.762171,0.071473,0.032727,0.895504,0.569915,High,0
8155,0.537358,0.778056,0.053347,0.315762,0.415914,0.533894,0.634104,0.127959,0.303604,0.807705,0.392649,High,0
8156,0.645331,0.589116,0.543245,0.138062,0.180932,0.331693,0.806674,0.516716,0.941489,0.964255,0.432189,High,0
8157,0.453132,0.810731,0.332176,0.451864,0.870063,0.13405,0.461979,0.157538,0.753179,0.937273,0.431695,High,0
8158,0.210473,0.109265,0.012451,0.950379,0.812738,0.15248,0.142561,0.577905,0.656445,0.887468,0.556435,High,0
8159,0.847819,0.685035,0.124508,0.218704,0.125825,0.061597,0.767516,0.196788,0.034774,0.925575,0.354193,High,0
8160,0.885693,0.374333,0.680921,0.265156,0.994747,0.408435,0.380899,0.042526,0.606581,0.958042,0.555638,High,0
8161,0.540769,0.874126,0.434725,0.46207,0.892992,0.785165,0.406978,0.819547,0.968457,0.810161,0.467846,High,0
8162,0.451069,0.795997,0.116541,0.105388,0.779365,0.335632,0.839726,0.04793,0.49528,0.88726,0.441685,High,0
8163,0.272252,0.442493,0.690728,0.143508,0.706236,0.664039,0.569853,0.995663,0.056375,0.981414,0.390398,High,0
8164,0.965479,0.979066,0.209227,0.276675,0.401694,0.384915,0.455713,0.277617,0.892246,0.858206,0.383778,High,0
8165,0.516086,0.489984,0.289538,0.250836,0.492995,0.955161,0.982178,0.667207,0.558845,0.971508,0.54621,High,0
8166,0.361549,0.376399,0.304983,0.17447,0.124688,0.2353,0.544227,0.10202,0.004008,0.925311,0.342576,High,0
8167,0.486194,0.352827,0.393973,0.252095,0.261611,0.609571,0.959415,0.742928,0.179802,0.892372,0.407098,High,0
8168,0.445872,0.49378,0.273357,0.237523,0.807574,0.624247,0.147518,0.514113,0.589829,0.863438,0.442279,High,0
8169,0.50192,0.576956,0.945163,0.719809,0.438603,0.220874,0.420159,0.510462,0.06316,0.994695,0.433683,High,0
8170,0.993022,0.584684,0.743564,0.156586,0.143504,0.210184,0.293278,0.970145,0.628315,0.923629,0.371122,High,0
8171,0.947388,0.54599,0.716872,0.815359,0.450443,0.372044,0.587756,0.312156,0.453992,0.817647,0.474911,High,0
8172,0.524777,0.752185,0.209954,0.24819,0.873489,0.944564,0.895259,0.012519,0.066375,0.837448,0.426355,High,0
8173,0.10517,0.493304,0.0498,0.79626,0.273854,0.390861,0.877275,0.507191,0.09882,0.863421,0.423151,High,0
8174,0.62031,0.394333,0.484418,0.093022,0.53877,0.136459,0.745985,0.589095,0.365902,0.814817,0.389937,High,0
8175,0.255901,0.488194,0.249721,0.646038,0.091063,0.907258,0.354273,0.812725,0.245071,0.991276,0.46926,High,0
8176,0.854285,0.687611,0.847071,0.604499,0.561379,0.675143,0.752214,0.449143,0.466228,0.912889,0.485304,High,0
8177,0.193081,0.452223,0.500486,0.610394,0.14794,0.996722,0.084985,0.170336,0.173096,0.89304,0.375367,High,0
8178,0.532456,0.085407,0.094838,0.173748,0.962697,0.918185,0.282543,0.695595,0.222222,0.970379,0.632658,Medium,0
8179,0.369881,0.075438,0.344119,0.66566,0.548278,0.27069,0.567854,0.087044,0.221486,0.81006,0.396726,High,0
8180,0.364175,0.847813,0.768461,0.192017,0.253517,0.785645,0.513593,0.467776,0.033684,0.917786,0.301181,High,0
8181,0.828113,0.051711,0.981639,0.309513,0.263703,0.222616,0.16909,0.750289,0.311311,0.863356,0.428136,High,0
8182,0.455876,0.146136,0.716797,0.165489,0.620914,0.26517,0.556502,0.73542,0.497348,0.921237,0.440507,High,0
8183,0.630037,0.076312,0.445235,0.750237,0.697897,0.02335,0.141645,0.01086,0.179913,0.977001,0.538381,High,0
8184,0.076394,0.480937,0.547066,0.215063,0.672095,0.595632,0.450414,0.020934,0.844248,0.986601,0.405106,High,0
8185,0.471355,0.841363,0.409497,0.131349,0.312946,0.389966,0.367865,0.664687,0.988959,0.857329,0.304874,High,0
8186,0.090393,0.922101,0.793417,0.130552,0.147888,0.647947,0.265689,0.847567,0.091116,0.803315,0.152138,High,0
8187,0.476198,0.008932,0.417064,0.172438,0.837398,0.111011,0.791873,0.757135,0.053743,0.867315,0.451194,High,0
8188,0.732418,0.090933,0.220021,0.093428,0.05992,0.209635,0.86938,0.962157,0.781195,0.968745,0.543482,High,0
8189,0.129361,0.307665,0.206455,0.497798,0.912675,0.182938,0.394239,0.670835,0.117997,0.975744,0.498868,High,0
8190,0.944298,0.321363,0.185966,0.308187,0.685167,0.586171,0.682833,0.252928,0.350478,0.941169,0.590974,High,0
8191,0.884582,0.841621,0.542386,0.269728,0.205155,0.827188,0.4817,0.348392,0.500878,0.882731,0.401095,High,0
8192,0.705774,0.598502,0.716797,0.2295,0.985566,0.154786,0.948721,0.610046,0.34107,0.942902,0.479501,High,0
8193,0.313725,0.712265,0.986947,0.162844,0.58768,0.818459,0.991316,0.995417,0.082888,0.842115,0.354076,High,0
8194,0.01151,0.973492,0.278812,0.607709,0.579908,0.271289,0.413051,0.441264,0.896177,0.831255,0.31071,High,0
8195,0.98689,0.631212,0.819006,0.079817,0.738651,0.486144,0.479664,0.615702,0.535085,0.869804,0.444685,High,0
8196,0.36799,0.964186,0.608164,0.513026,0.955519,0.630417,0.841131,0.956026,0.523461,0.973243,0.494325,High,0
8197,0.817614,0.369762,0.004173,0.815128,0.613326,0.667859,0.741651,0.678987,0.69446,0.802063,0.63867,Medium,0
8198,0.504223,0.181613,0.904316,0.146293,0.53818,0.034251,0.679795,0.102266,0.875877,0.94592,0.358011,High,0
8199,0.856283,0.989906,0.021176,0.975156,0.395813,0.294686,0.85477,0.81299,0.343358,0.989943,0.60541,Medium,0
8200,0.520458,0.514061,0.366827,0.659618,0.640245,0.90067,0.64274,0.983824,0.573792,0.936528,0.630667,Medium,0
8201,0.645427,0.524026,0.642779,0.739669,0.060393,0.531317,0.533093,0.096975,0.819273,0.834261,0.435128,High,0
8202,0.715267,0.632418,0.731272,0.051753,0.273714,0.404032,0.255309,0.405718,0.861785,0.915359,0.360492,High,0
8203,0.668458,0.258427,0.284285,0.137606,0.776796,0.45824,0.950518,0.565488,0.402079,0.949101,0.549305,High,0
8204,0.858012,0.730693,0.728896,0.727773,0.957593,0.867164,0.24334,0.945344,0.249018,0.956608,0.619311,Medium,0
8205,0.689344,0.87578,0.789249,0.337534,0.407305,0.865976,0.704177,0.432958,0.086606,0.986408,0.375369,High,0
8206,0.268199,0.710726,0.069699,0.274679,0.806594,0.214809,0.559224,0.25999,0.618485,0.90461,0.416597,High,0
8207,0.752333,0.600612,0.642198,0.684646,0.370602,0.69893,0.732526,0.615281,0.164449,0.863457,0.479754,High,0
8208,0.094455,0.33531,0.607971,0.34552,0.79599,0.011055,0.203449,0.593227,0.295987,0.827938,0.351594,High,0
8209,0.533529,0.641341,0.983441,0.460943,0.643893,0.336852,0.878011,0.664745,0.666991,0.845129,0.427226,High,0
8210,0.759409,0.181739,0.602473,0.537976,0.827073,0.321315,0.389898,0.574831,0.587392,0.960721,0.648257,Medium,0
8211,0.653227,0.466071,0.192223,0.694592,0.284291,0.300611,0.386882,0.644022,0.175373,0.865354,0.49047,High,0
8212,0.802239,0.611441,0.656226,0.744699,0.967707,0.930212,0.303854,0.21608,0.089028,0.976528,0.574309,High,0
8213,0.821971,0.698436,0.519273,0.64582,0.749749,0.362614,0.561314,0.486753,0.581997,0.931394,0.512863,High,0
8214,0.283908,0.222084,0.680847,0.971699,0.122087,0.128774,0.180606,0.04623,0.750534,0.891352,0.384138,High,0
8215,0.515007,0.282423,0.408528,0.546928,0.827037,0.747585,0.953767,0.892928,0.495391,0.92834,0.605445,Medium,0
8216,0.749335,0.438804,0.789171,0.522597,0.841637,0.664742,0.784328,0.353583,0.519888,0.940702,0.496727,High,0
8217,0.639064,0.426151,0.890056,0.783024,0.092245,0.2072,0.216282,0.899984,0.292512,0.894779,0.46106,High,0
8218,0.241101,0.152822,0.306524,0.73942,0.747464,0.319568,0.887863,0.2657,0.272623,0.938983,0.554562,High,0
8219,0.12219,0.188314,0.45588,0.35812,0.696674,0.573437,0.1717,0.779497,0.586987,0.829163,0.438743,High,0
8220,0.685591,0.36407,0.925898,0.935326,0.551465,0.922588,0.55673,0.44105,0.819901,0.980581,0.652118,Medium,0
8221,0.444489,0.73787,0.508518,0.96626,0.596539,0.217112,0.167661,0.252812,0.117379,0.860212,0.429242,High,0
8222,0.750231,0.34922,0.257139,0.969857,0.50413,0.991327,0.043428,0.808227,0.642542,0.8499,0.60785,Medium,0
8223,0.462165,0.427821,0.862997,0.01498,0.869652,0.755547,0.711221,0.288337,0.646077,0.979233,0.411752,High,0
8224,0.764175,0.173627,0.018343,0.848781,0.977195,0.098928,0.587925,0.523481,0.271696,0.878047,0.702744,Medium,1
8225,0.315498,0.166388,0.440574,0.470549,0.277359,0.856202,0.901913,0.486476,0.447601,0.903042,0.475386,High,0
8226,0.064807,0.667162,0.899648,0.07393,0.73899,0.547501,0.119728,0.287656,0.180848,0.933663,0.237127,High,0
8227,0.665959,0.068611,0.181417,0.511129,0.761063,0.213172,0.464494,0.224503,0.91374,0.999614,0.609529,Medium,0
8228,0.634457,0.024207,0.163649,0.34444,0.768312,0.342944,0.571195,0.574034,0.733464,0.925507,0.622135,Medium,0
8229,0.657398,0.639636,0.416429,0.061842,0.361476,0.452411,0.745268,0.526941,0.630748,0.972092,0.402872,High,0
8230,0.027465,0.335413,0.070794,0.601955,0.194251,0.618818,0.545605,0.723934,0.30072,0.958737,0.406324,High,0
8231,0.048633,0.661792,0.396302,0.836435,0.709481,0.353245,0.725383,0.532232,0.659012,0.945175,0.456135,High,0
8232,0.09126,0.729785,0.017466,0.185418,0.697625,0.168979,0.769476,0.482363,0.861125,0.911733,0.386276,High,0
8233,0.46712,0.35997,0.598402,0.014616,0.14868,0.628286,0.536841,0.89927,0.034316,0.999186,0.404735,High,0
8234,0.161213,0.503108,0.825996,0.80938,0.159123,0.2923,0.889795,0.625974,0.297794,0.885353,0.398116,High,0
8235,0.494572,0.353009,0.840518,0.654421,0.736499,0.376923,0.490978,0.476277,0.650808,0.83349,0.445314,High,0
8236,0.152319,0.614714,0.720839,0.524727,0.362124,0.726371,0.378648,0.984337,0.479053,0.802916,0.374421,High,0
8237,0.369737,0.766532,0.142395,0.24514,0.04869,0.383163,0.965712,0.523222,0.587005,0.930672,0.336909,High,0
8238,0.421589,0.799652,0.529528,0.804371,0.603298,0.852682,0.120084,0.330908,0.337545,0.930538,0.385166,High,0
8239,0.908681,0.298617,0.662525,0.928011,0.951144,0.324123,0.935472,0.022145,0.626774,0.985813,0.651986,Medium,0
8240,0.254936,0.767401,0.298235,0.51451,0.505466,0.108314,0.553868,0.641366,0.248208,0.96047,0.369307,High,0
8241,0.919622,0.858243,0.398835,0.879572,0.494534,0.165315,0.997774,0.844906,0.098661,0.88945,0.552735,High,0
8242,0.673201,0.469305,0.184012,0.610298,0.01001,0.914995,0.606111,0.292949,0.641268,0.874047,0.458572,High,0
8243,0.952254,0.192321,0.115495,0.391607,0.536825,0.265019,0.706562,0.950917,0.846235,0.951094,0.688066,Medium,0
8244,0.693581,0.667573,0.431916,0.287902,0.757815,0.865264,0.138364,0.982488,0.632453,0.904993,0.540727,High,0
8245,0.115906,0.482467,0.16659,0.913894,0.827445,0.971068,0.123977,0.740326,0.451414,0.993523,0.668364,Medium,0
8246,0.147335,0.240273,0.493024,0.668573,0.775365,0.195793,0.287531,0.171865,0.825962,0.952143,0.421258,High,0
8247,0.923282,0.802501,0.584351,0.67603,0.986036,0.584909,0.690783,0.04606,0.148299,0.911125,0.579723,High,0
8248,0.618674,0.062145,0.325349,0.669155,0.561953,0.204906,0.156306,0.250389,0.972749,0.845296,0.491052,High,0
8249,0.185022,0.77979,0.710835,0.430984,0.319626,0.559305,0.911817,0.574492,0.666301,0.975941,0.38683,High,0
8250,0.621818,0.477797,0.754298,0.664652,0.442488,0.523026,0.79814,0.239226,0.370893,0.922096,0.486231,High,0
8251,0.21096,0.323586,0.166144,0.453836,0.074198,0.516052,0.720122,0.031209,0.042779,0.972691,0.376198,High,0
8252,0.751687,0.064294,0.860943,0.420837,0.206787,0.754907,0.356765,0.198984,0.070639,0.970429,0.470451,High,0
8253,0.780968,0.584025,0.550285,0.666572,0.602192,0.52445,0.861821,0.369766,0.206871,0.804724,0.484812,High,0
8254,0.624782,0.393104,0.448298,0.727949,0.19637,0.798792,0.374233,0.47924,0.041074,0.886005,0.457338,High,0
8255,0.393317,0.947475,0.356267,0.68879,0.9083,0.566752,0.459558,0.013367,0.032767,0.988007,0.432023,High,0
8256,0.954586,0.472976,0.164236,0.875473,0.546046,0.254074,0.489375,0.592711,0.098426,0.808898,0.573346,High,0
8257,0.651881,0.239749,0.514618,0.650357,0.982013,0.499033,0.586017,0.038825,0.731599,0.915828,0.599901,High,0
8258,0.040218,0.46863,0.140584,0.150917,0.120285,0.431541,0.588301,0.884507,0.286837,0.857567,0.324853,High,0
8259,0.172111,0.378957,0.180963,0.546251,0.704132,0.535401,0.088243,0.707494,0.991628,0.883644,0.484663,High,0
8260,0.883036,0.184306,0.180507,0.040297,0.828122,0.730497,0.06939,0.23757,0.368634,0.965688,0.555764,High,0
8261,0.476338,0.886522,0.972516,0.209111,0.5108,0.428112,0.655706,0.91307,0.862055,0.945827,0.350478,High,0
8262,0.364192,0.81089,0.39463,0.844842,0.118049,0.434249,0.413703,0.082141,0.986742,0.822719,0.413126,High,0
8263,0.037393,0.792727,0.030113,0.656919,0.095205,0.311865,0.020438,0.168894,0.945273,0.906781,0.342874,High,0
8264,0.238126,0.546064,0.872452,0.903379,0.93455,0.619776,0.290704,0.583031,0.181188,0.961414,0.499142,High,0
8265,0.487228,0.061483,0.468892,0.096257,0.096261,0.721505,0.744629,0.909853,0.380971,0.913479,0.44085,High,0
8266,0.339451,0.35462,0.244578,0.746826,0.227523,0.451724,0.074517,0.986843,0.940638,0.873324,0.460058,High,0
8267,0.766459,0.959233,0.697638,0.488966,0.599418,0.282822,0.828419,0.077049,0.612941,0.898409,0.390006,High,0
8268,0.322587,0.014743,0.861143,0.447501,0.359813,0.756005,0.664827,0.625864,0.189375,0.984125,0.516274,High,0
8269,0.802636,0.251781,0.098986,0.773758,0.992433,0.568836,0.297415,0.591996,0.011056,0.800343,0.594533,High,0
8270,0.002279,0.553712,0.841328,0.002621,0.544432,0.564769,0.123594,0.62577,0.25227,0.855,0.239819,High,0
8271,0.719527,0.550181,0.340316,0.666564,0.947337,0.585151,0.329775,0.200894,0.566758,0.966839,0.563977,High,0
8272,0.115569,0.449704,0.004467,0.568319,0.790407,0.971738,0.935995,0.714227,0.300588,0.998049,0.596518,High,0
8273,0.77399,0.691637,0.567859,0.095948,0.392085,0.676004,0.11456,0.76559,0.08048,0.988475,0.376969,High,0
8274,0.422484,0.795389,0.34806,0.356485,0.4366,0.350624,0.633417,0.763658,0.132624,0.898877,0.354684,High,0
8275,0.467759,0.224804,0.59286,0.244475,0.66278,0.347189,0.376327,0.44663,0.957865,0.804666,0.421213,High,0
8276,0.561628,0.392482,0.580092,0.839675,0.717648,0.789675,0.37685,0.301564,0.37156,0.823902,0.49815,High,0
8277,0.86309,0.020309,0.14679,0.212839,0.034927,0.810453,0.019251,0.494362,0.402567,0.894072,0.509145,High,0
8278,0.633307,0.705995,0.608796,0.822262,0.266681,0.768284,0.86079,0.752313,0.463805,0.892382,0.477935,High,0
8279,0.835322,0.173884,0.065205,0.461355,0.058377,0.823294,0.666009,0.573816,0.444159,0.87882,0.574468,High,0
8280,0.354887,0.176516,0.464293,0.81522,0.846334,0.672383,0.026872,0.510302,0.092309,0.940658,0.550101,High,0
8281,0.329164,0.633897,0.537122,0.685881,0.003028,0.048198,0.818032,0.691451,0.391784,0.896806,0.354982,High,0
8282,0.184081,0.258329,0.341177,0.083611,0.756295,0.072658,0.84672,0.56273,0.151233,0.912124,0.356395,High,0
8283,0.059097,0.362494,0.667169,0.959795,0.830126,0.686656,0.764939,0.377775,0.36844,0.829022,0.457787,High,0
8284,0.225785,0.71251,0.492725,0.173224,0.146068,0.587972,0.553125,0.51833,0.479586,0.821817,0.26146,High,0
8285,0.68002,0.084149,0.486937,0.357061,0.034963,0.63061,0.570302,0.605538,0.201447,0.80817,0.379888,High,0
8286,0.439861,0.77019,0.266865,0.170164,0.400407,0.490052,0.83225,0.894096,0.163232,0.82488,0.35244,High,0
8287,0.724686,0.269438,0.50746,0.739391,0.422793,0.700776,0.90004,0.285381,0.427592,0.940066,0.617962,Medium,0
8288,0.987869,0.976047,0.301921,0.150938,0.481503,0.279596,0.189721,0.398303,0.363482,0.970989,0.413225,High,0
8289,0.396763,0.492395,0.191348,0.51371,0.648539,0.356496,0.80625,0.616707,0.658229,0.816231,0.475621,High,0
8290,0.505007,0.875443,0.994167,0.560258,0.511953,0.556941,0.581357,0.324263,0.152261,0.876684,0.352286,High,0
8291,0.011835,0.939862,0.310269,0.136291,0.866563,0.071637,0.114773,0.388967,0.447337,0.897365,0.25364,High,0
8292,0.822253,0.127433,0.311684,0.129962,0.871174,0.580633,0.202875,0.743763,0.819253,0.934791,0.603469,Medium,0
8293,0.346875,0.453721,0.108295,0.066676,0.662013,0.466736,0.6494,0.07005,0.890725,0.975218,0.406832,High,0
8294,0.259446,0.459418,0.98114,0.693821,0.493454,0.17657,0.264282,0.696358,0.946903,0.971349,0.453294,High,0
8295,0.029695,0.029117,0.683256,0.875199,0.696557,0.941187,0.834849,0.097427,0.709756,0.940383,0.5772,High,0
8296,0.120168,0.195529,0.566246,0.935957,0.801617,0.256611,0.202801,0.809289,0.512562,0.962932,0.553938,High,0
8297,0.066771,0.417079,0.135559,0.441287,0.335909,0.853058,0.822909,0.62873,0.000244,0.864203,0.418172,High,0
8298,0.995297,0.169963,0.51943,0.022545,0.959055,0.67555,0.394263,0.160796,0.532143,0.822375,0.519857,High,0
8299,0.360494,0.583624,0.194683,0.155294,0.647896,0.579801,0.640503,0.848412,0.472047,0.901263,0.438235,High,0
8300,0.441926,0.407337,0.691744,0.785259,0.285598,0.47478,0.220778,0.885156,0.345221,0.860115,0.450577,High,0
8301,0.740932,0.136079,0.943759,0.007236,0.393983,0.510031,0.434962,0.777486,0.574611,0.846061,0.388189,High,0
8302,0.781012,0.558845,0.417704,0.29611,0.737246,0.448543,0.946735,0.923533,0.444278,0.867977,0.504385,High,0
8303,0.577065,0.670052,0.733265,0.784348,0.877709,0.821156,0.224833,0.222503,0.225255,0.887776,0.486923,High,0
8304,0.205917,0.759785,0.952493,0.586312,0.689591,0.018217,0.160346,0.92789,0.111204,0.819572,0.283026,High,0
8305,0.398301,0.130022,0.63668,0.006653,0.691214,0.458709,0.396182,0.398793,0.798766,0.94492,0.420216,High,0
8306,0.194363,0.804614,0.386033,0.148048,0.027703,0.236778,0.991314,0.885701,0.790653,0.90635,0.30332,High,0
8307,0.422299,0.953935,0.711132,0.033956,0.488436,0.649831,0.968468,0.568884,0.607547,0.904639,0.307958,High,0
8308,0.728026,0.15561,0.13133,0.590346,0.523993,0.111814,0.093598,0.253326,0.637868,0.895903,0.543125,High,0
8309,0.65973,0.232901,0.255791,0.267512,0.717529,0.61089,0.971561,0.842194,0.173557,0.925373,0.585199,High,0
8310,0.134267,0.893941,0.148228,0.322356,0.251183,0.187438,0.515506,0.27299,0.519097,0.888208,0.293237,High,0
8311,0.072289,0.115306,0.94973,0.267464,0.343669,0.610975,0.215774,0.872618,0.275437,0.878383,0.303602,High,0
